着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,1,2,タガノヴィッター,牡5,57,石橋脩,1:12.0,,**,5-5,37.4,5.7,3,518(+8),,,,[西]牧浦充徳,八木良司,735.0
1,7,14,ビックリシタナモー,牡4,53,藤田菜七,1:12.0,同着,**,15-12,36.6,5.1,2,516(+2),,,,[西]音無秀孝,小田切有一,735.0
3,2,4,タケルラグーン,牡6,57,田辺裕信,1:12.0,クビ,**,16-15,36.2,20.0,7,488(-2),,,,[東]池上昌弘,森保彦,260.0
4,1,1,サウンドジャンゴ,牡6,57,内田博幸,1:12.2,3/4,**,5-5,37.6,30.7,10,524(+10),,,,[東]和田正道,増田雄一,160.0
5,2,3,ワシントンレガシー,牝4,51,菊沢一樹,1:12.2,クビ,**,3-3,37.8,10.4,6,468(+10),,,,[東]戸田博文,吉田勝己,105.0
6,4,8,シルバーストーン,牡4,56,丸田恭介,1:12.3,3/4,**,8-7,37.4,22.5,8,506(+4),,,,[東]石栗龍彦,峰哲馬,
7,3,5,ビービーサレンダー,牡5,57,大野拓弥,1:12.4,クビ,**,11-9,37.3,7.5,5,502(0),,,,[東]久保田貴,坂東牧場,
8,4,7,ダウトレス,セ7,57,蛯名正義,1:12.6,1.1/4,**,11-15,37.5,39.6,11,514(+6),,,,[東]小島太,ノースヒルズ,
9,6,11,ヤマニンシャンデル,牝6,55,田中勝春,1:12.9,2,**,8-7,38.0,46.4,12,466(+6),,,,[東]栗田徹,土井肇,
10,7,13,ヘルディン,牝4,54,丸山元気,1:13.2,1.3/4,**,2-2,39.0,6.4,4,432(-4),,,,[東]土田稔,金山敏也,
11,8,16,ダノンアイリス,牝5,55,横山典弘,1:13.3,3/4,**,8-9,38.4,4.1,1,484(-2),,,,[東]尾関知人,ダノックス,
12,6,12,キョウエイスコール,牡5,57,北村宏司,1:13.4,クビ,**,14-13,38.1,52.4,13,504(+10),,,,[東]勢司和浩,田中晴夫,
13,5,10,ウリボー,牡6,54,武藤雅,1:13.5,1/2,**,11-9,38.4,77.0,14,534(+2),,,,[西]森秀行,冨士井直哉,
14,3,6,アシャカセルクル,牡4,56,吉田隼人,1:14.2,4,**,7-13,39.4,25.1,9,510(+10),,,,[東]小笠倫弘,吉冨学,
15,8,15,ナミノリゴリラ,牝6,54,木幡巧也,1:15.3,7,**,3-3,40.9,182.5,16,490(+6),,,,[東]高橋祥泰,小田切光,
16,5,9,コマノレジェンド,牝4,54,三浦皇成,1:16.7,9,**,1-1,42.5,102.7,15,468(-6),,,,[東]伊藤圭三,長谷川芳信,
