着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,8,15,コウギョウブライト,牡3,56,戸崎圭太,1:12.9,,**,2-2,38.7,2.0,1,462(0),,,,[東]伊藤大士,小林秀樹,500.0
2,2,3,ユメイチズ,牡3,56,松岡正海,1:13.0,1/2,**,9-6,37.8,6.7,2,478(+4),,,,[東]浅野洋一,上田忠男,200.0
3,3,6,ドリュウ,牡3,56,田辺裕信,1:13.2,1.1/4,**,14-12,37.3,7.6,4,442(+12),,,,[東]土田稔,ミルファーム,130.0
4,5,9,ザブルグ,牡3,56,三浦皇成,1:13.3,クビ,**,1-1,39.2,48.5,10,464(+8),,,,[東]高柳瑞樹,中村智幸,75.0
5,5,10,メタルカラー,牝3,54,石橋脩,1:13.5,1.1/4,**,16-15,37.3,61.9,12,456(+10),,,,[東]新開幸一,サンライズ,50.0
6,2,4,ブラウローゼット,牡3,56,宮崎北斗,1:13.5,ハナ,**,6-6,38.8,19.2,6,486(+8),,,,[東]粕谷昌央,コスモヴューファーム,
7,4,7,シャドウラーテル,牡3,56,岩田康誠,1:13.6,1/2,**,4-3,39.1,7.5,3,484(+4),,,,[東]斎藤誠,Ｓｈａｄｏｗ,
8,4,8,ロマンスガッサン,牝3,51,藤田菜七,1:13.8,1.1/2,**,11-11,38.5,26.8,8,482(+4),,,,[東]鈴木伸尋,西村專次,
9,8,16,サムシングクール,牝3,54,吉田隼人,1:14.2,2.1/2,**,12-12,38.4,10.8,5,428(-4),,,,[東]中川公成,桜井忠隆,
10,1,1,マヤノフロスティ,牡3,55,木幡巧也,1:14.4,1.1/4,**,3-3,40.0,19.5,7,504(+6),,,,[東]牧光二,田所英子,
11,1,2,バイクトライアル,牡3,56,嘉藤貴行,1:14.6,1,**,8-8,39.6,230.3,15,474(+38),,,,[東]加藤和宏,平本敏夫,
12,7,13,ココリエルサ,牝3,54,北村宏司,1:14.7,3/4,**,12-14,39.0,142.0,14,468(-6),,,,[東]古賀慎明,美崎光二郎,
13,7,14,フォレストガーデン,牝3,51,武藤雅,1:14.7,ハナ,**,4-3,40.2,36.2,9,450(0),,,,[東]武藤善則,田頭勇貴,
14,6,12,ジーアイスピリッツ,牡3,56,田中勝春,1:15.0,2,**,14-15,39.1,239.2,16,422(+2),,,,[東]谷原義明,岩崎充利,
15,6,11,デルマベルモット,牡3,53,菊沢一樹,1:15.0,ハナ,**,9-10,39.8,128.5,13,452(0),,,,[東]菊沢隆徳,浅沼廣幸,
16,3,5,パルシア,牝3,54,丸田恭介,1:15.6,3.1/2,**,7-8,40.8,48.8,11,442(-4),,,,[東]石毛善彦,折手邦雄,
