着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,2,3,ブランシェクール,牝5,54,三浦皇成,2:36.4,,**,10-9-2-2,39.2,14.4,5,508(-8),,,,[東]高柳瑞樹,キャロットファーム,"1,535.7"
2,7,13,サノサマー,牡4,53,勝浦正樹,2:36.4,クビ,**,14-14-13-8,38.1,29.0,11,468(0),,,,[東]中舘英二,佐野信幸,610.2
3,2,2,セイカエドミザカ,牡5,54,津村明秀,2:36.5,1/2,**,9-9-8-4,38.8,41.2,13,486(+4),,,,[東]相沢郁,久米大,385.1
4,8,14,ハッスルバッスル,牡4,54,吉田隼人,2:36.6,1/2,**,8-6-8-7,38.8,7.3,3,490(-2),,,,[東]戸田博文,吉澤克己,230.0
5,3,4,バレッティ,セ4,54,田辺裕信,2:36.7,1/2,**,12-13-12-8,38.6,3.0,1,510(-6),,,,[東]久保田貴,社台レースホース,150.0
6,6,10,モンストルコント,牡5,54,横山典弘,2:37.2,3,**,2-2-2-1,40.0,24.8,10,496(-2),,,,[西]本田優,社台レースホース,
7,1,1,アバオアクー,牡6,55,大野拓弥,2:37.3,1/2,**,14-15-15-14,38.9,15.1,6,510(+6),,,,[東]新開幸一,外池榮一郎,
8,7,12,キールコネクション,牡6,53,黛弘人,2:37.4,3/4,**,12-11-10-10,39.4,76.8,14,476(+6),,,,[東]尾関知人,水上行雄,
9,3,5,タスクフォース,牡4,54,石橋脩,2:37.6,3/4,**,4-4-4-4,40.2,4.5,2,542(-10),,,,[西]須貝尚介,窪田康志,
10,8,15,シフォンカール,牝5,51,菊沢一樹,2:37.9,2,**,6-6-10-10,39.9,38.3,12,450(+12),,,,[東]奥平雅士,シルクレーシング,
11,4,7,サンシロウ,牡4,53,内田博幸,2:38.1,1,**,11-11-13-14,39.9,21.8,8,500(+2),,,,[東]柄崎孝,三度屋,
12,5,9,ボルドネス,セ6,54,北村宏司,2:38.3,1,**,1-1-1-2,41.1,16.2,7,504(+2),,,,[東]大竹正博,Ｇ１レーシング,
13,4,6,シベリウス,牡5,54,村田一誠,2:38.5,1.1/4,**,6-6-5-10,40.9,23.4,9,466(+8),,,,[東]藤原辰雄,浅田次郎,
14,5,8,ハヤブサライデン,牡6,54,江田照男,2:38.6,3/4,**,4-4-5-4,41.0,7.4,4,494(0),,,,[東]菊川正達,吉田牧場,
15,6,11,デアリングアイデア,牡4,52,高倉稜,2:39.0,2.1/2,**,3-2-5-10,41.5,106.7,15,450(-4),,,,[西]大根田裕,宮川純造,
