着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,3,3,モアナ,牝4,54,内田博幸,1:34.6,,**,2-3-4,34.7,2.0,1,500(+2),,,,[東]高橋文雅,吉田和美,"1,530.8"
2,2,2,ショウナンアンセム,牡5,55,吉田隼人,1:34.6,クビ,**,5-6-7,34.5,25.2,8,486(+6),,,,[東]田中剛,湘南,608.8
3,4,4,シャララ,牝5,53,戸崎圭太,1:34.7,クビ,**,1-1-1,35.1,8.1,4,488(+2),,,,[東]上原博之,ＨｉｍＲｏｃｋＲａｃｉｎｇ,384.4
4,6,9,ニシノアップルパイ,牡4,54,大野拓弥,1:34.7,クビ,**,5-5-4,34.7,12.8,5,492(+8),,,,[東]中舘英二,西山茂行,230.0
5,1,1,スズカメジャー,牡4,55,三浦皇成,1:34.8,3/4,**,13-12-11,34.2,6.9,3,490(-4),,,,[西]橋田満,永井啓弍,150.0
6,7,11,エクラミレネール,牝5,54,北村宏司,1:34.9,1/2,**,2-3-2,35.1,17.3,6,470(+12),,,,[東]高橋裕,岡田牧雄,
7,4,5,ユメノマイホーム,牝6,52,松岡正海,1:34.9,ハナ,**,8-6-8,34.7,48.4,9,462(0),,,,[東]伊藤伸一,ミルファーム,
8,5,6,ラスイエットロス,牝5,51,武藤雅,1:34.9,ハナ,**,8-9-11,34.5,248.6,13,416(-8),,,,[東]水野貴広,サラブレッドクラブ・ラフィアン,
9,7,10,ニシノカブケ,牡6,54,勝浦正樹,1:35.0,1/2,**,11-9-8,34.6,20.1,7,514(0),,,,[東]萱野浩二,西山茂行,
10,8,13,レッドイグニス,セ5,55,田辺裕信,1:35.1,クビ,**,5-6-4,35.0,4.5,2,466(0),,,,[東]鹿戸雄一,東京ホースレーシング,
11,5,7,フラガリア,牝4,51,武士沢友,1:35.3,1.1/4,**,11-12-11,34.8,92.6,10,422(0),,,,[東]小島太,Ｈ．Ｈ．シェイク・モハメド,
12,8,12,ストリートキャップ,牡6,54,石橋脩,1:35.5,1.1/2,**,8-9-8,35.1,170.2,11,486(+2),,,,[東]斎藤誠,ローレルレーシング,
13,6,8,カレン,牝4,51,江田照男,1:35.7,1.1/4,**,2-2-3,36.0,185.7,12,484(+8),,,,[東]金成貴史,ミルファーム,
