着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,1,1,アースヴィグラス,牝4,54,横山典弘,1:11.9,,**,11-7,36.8,10.4,5,454(-2),,,,[東]粕谷昌央,松山増男,750.0
2,7,14,アルゴロオジエ,牝4,54,三浦皇成,1:12.1,1.1/2,**,2-2,37.8,7.5,3,486(+4),,,,[東]田村康仁,エンジェルレーシング,300.0
3,2,3,レアドロップ,牝5,52,武藤雅,1:12.4,1.3/4,**,8-5,37.6,4.0,2,464(+4),,,,[東]栗田徹,岡田牧雄,190.0
4,3,6,アミーキティア,牝6,55,田辺裕信,1:12.7,1.3/4,**,5-5,38.1,2.5,1,466(-2),,,,[東]大竹正博,ノースヒルズ,110.0
5,7,13,ウォルプタス,牝4,54,松岡正海,1:12.8,1/2,**,13-13,37.4,236.3,15,448(-10),,,,[東]和田正一,本間充,75.0
6,5,10,ラッキーボックス,牝5,55,内田博幸,1:12.8,ハナ,**,3-3,38.4,16.7,7,478(-12),,,,[東]黒岩陽一,Ｈ．Ｈ．シェイク・モハメド,
7,6,12,ラブユーミー,牝4,54,北村宏司,1:12.8,クビ,**,1-1,38.6,44.5,9,498(+2),,,,[東]星野忍,増田陽一,
8,5,9,リチュアルローズ,牝5,55,田中勝春,1:13.1,2,**,15-15,37.5,11.4,6,478(+4),,,,[東]新開幸一,社台レースホース,
9,2,4,メイスンラック,牝4,54,江田照男,1:13.2,1/2,**,3-4,38.7,41.5,8,460(-2),,,,[東]岩戸孝樹,梅村浩,
10,8,16,バーミーブリーズ,牝4,54,大野拓弥,1:13.3,クビ,**,8-9,38.4,8.2,4,458(+4),,,,[東]栗田博憲,吉田照哉,
11,4,7,スカイソング,牝4,54,丹内祐次,1:13.7,2.1/2,**,6-9,39.0,75.1,12,482(+16),,,,[東]古賀史生,西村專次,
12,1,2,ブラーゼン,牝4,54,横山和生,1:14.0,2,**,14-13,38.5,115.7,13,422(-5),,,,[東]松永康利,杉浦和也,
13,4,8,ハーツブライト,牝4,54,村田一誠,1:14.5,3,**,6-7,39.8,178.2,14,482(+4),,,,[東]尾形充弘,伊東純一,
14,6,11,シンラバンショウ,牝6,55,吉田隼人,1:14.5,ハナ,**,11-12,39.4,73.8,11,440(+12),,,,[東]新開幸一,グリーンファーム,
15,8,15,クリノヒミコ,牝4,54,宮崎北斗,1:15.4,5,**,16-16,39.4,426.7,16,460(+14),,,,[東]伊藤伸一,栗本博晴,
16,3,5,プルメリアブーケ,牝5,55,石橋脩,1:15.6,1.1/2,**,10-11,40.6,53.0,10,472(+16),,,,[東]高橋裕,吉田勝己,
