着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,8,15,ジェネラーレウーノ,牡3,56,田辺裕信,2:01.2,,**,2-2-2-2,36.3,3.5,1,496(-2),,,,[東]矢野英一,Ｇリビエール・レーシング,"3,853.2"
2,3,5,コズミックフォース,牡3,56,戸崎圭太,2:01.3,1/2,**,10-10-12-11,35.4,3.8,2,476(+2),,,,[東]国枝栄,サンデーレーシング,"1,515.2"
3,1,1,イェッツト,牡3,56,蛯名正義,2:01.4,1/2,**,11-10-9-8,35.7,16.4,6,468(+2),,,,[東]金成貴史,近藤英子,957.6
4,6,11,ライトカラカゼ,牡3,56,大野拓弥,2:01.6,1.1/4,**,7-9-9-8,35.9,32.3,10,474(+8),,,,[東]相沢郁,星野壽市,570.0
5,5,9,サクステッド,牡3,56,吉田隼人,2:01.6,クビ,**,3-3-3-3,36.6,17.3,7,482(+6),,,,[東]小西一男,キャロットファーム,380.0
6,3,4,ロジティナ,牡3,56,内田博幸,2:01.8,1.1/2,**,7-7-6-6,36.3,28.3,9,528(0),,,,[東]新開幸一,久米田正明,
7,5,8,ダブルシャープ,牡3,56,田中勝春,2:01.9,クビ,**,15-14-14-14,35.5,6.3,4,472(-6),,,,[西]渡辺薫彦,天堀忠博,
8,4,6,スラッシュメタル,牡3,56,柴山雄一,2:01.9,ハナ,**,11-12-12-11,35.9,42.7,11,440(+6),,,,[西]西村真幸,吉田勝己,
9,7,12,タイキフェルヴール,牡3,56,北村宏司,2:01.9,アタマ,**,14-14-11-11,36.1,61.6,12,488(+4),,,,[西]牧浦充徳,大樹ファーム,
10,4,7,エイムアンドエンド,牡3,56,三浦皇成,2:02.2,2,**,5-4-4-4,37.0,14.0,5,492(+4),,,,[東]二ノ宮敬,キャロットファーム,
11,2,2,コスモイグナーツ,牡3,56,柴田大知,2:02.3,クビ,**,1-1-1-1,38.1,24.9,8,464(+2),,,,[東]高橋祥泰,ビッグレッドファーム,
12,2,3,ヤマノグラップル,牡3,56,柴田善臣,2:02.8,3,**,7-7-6-6,37.3,344.6,15,472(+6),,,,[東]田中清隆,澤村敏雄,
13,6,10,デルタバローズ,牡3,56,石橋脩,2:02.9,1/2,**,3-4-4-4,37.7,5.0,3,498(+10),,,,[東]堀宣行,猪熊広次,
14,8,14,ジョリルミエール,牝3,54,木幡初也,2:03.0,1/2,**,13-13-14-15,36.7,202.5,14,426(+4),,,,[東]青木孝文,後藤英成,
15,7,13,ギャンブラー,牡3,56,津村明秀,2:04.1,7,**,5-6-6-8,38.7,135.4,13,516(+2),,,,[東]斎藤誠,大野富生,
