着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,7,13,コパノマイケル,牡5,54,田辺裕信,1:11.0,,**,2-2,37.3,6.3,3,528(+4),,,,[西]村山明,小林祥晃,"1,855.7"
2,6,12,シゲルコング,牡4,53,武藤雅,1:11.0,ハナ,**,4-4,37.1,24.6,7,512(+4),,,,[東]松永康利,森中蕃,740.2
3,4,8,サザンボルケーノ,牡4,55,柴田大知,1:11.3,1.3/4,**,8-8,37.0,15.7,6,506(+10),,,,[西]加用正,南波壽,465.1
4,6,11,スズカグラーテ,牝4,52,長岡禎仁,1:11.3,ハナ,**,6-4,37.3,15.6,5,462(+2),,,,[東]柄崎孝,永井啓弍,270.0
5,2,4,メイショウツレヅレ,牝9,53,北村宏司,1:11.3,クビ,**,9-8,36.8,44.9,10,458(0),,,,[西]笹田和秀,松本好雄,182.0
6,3,6,ガンジー,牡7,54,野中悠太,1:11.5,3/4,**,15-13,36.5,46.4,11,510(-4),,,,[西]宮本博,岡浩二,
7,1,2,ディープミタカ,牡7,54,大野拓弥,1:11.5,ハナ,**,12-10,36.8,37.9,9,462(-4),,,,[西]藤岡健一,深見敏男,
8,8,16,レレマーマ,牡6,55,戸崎圭太,1:11.6,1/2,**,3-2,37.8,2.3,1,530(-2),,,,[東]国枝栄,金子真人ホールディングス,
9,7,14,リンガスウーノ,牝5,54,内田博幸,1:11.6,クビ,**,6-7,37.6,6.9,4,498(0),,,,[東]高橋祥泰,伊藤巖,
10,2,3,アディラート,牡4,55,柴田善臣,1:11.7,1/2,**,16-16,36.5,4.8,2,494(-2),,,,[西]須貝尚介,安原浩司,
11,5,9,コスタアレグレ,牡8,52,丹内祐次,1:11.7,クビ,**,9-10,37.2,246.2,16,484(-6),,,,[西]吉村圭司,安原浩司,
12,1,1,ボンボンキャスト,牝6,51,伊藤工真,1:11.8,1/2,**,4-4,37.9,84.0,14,502(0),,,,[東]大竹正博,山科統,
13,8,15,プレシャスエース,牡5,54,木幡初広,1:11.9,クビ,**,1-1,38.2,36.5,8,504(-4),,,,[東]栗田博憲,鈴木芳夫,
14,3,5,リュクサンブール,セ7,52,木幡初也,1:12.0,1/2,**,12-10,37.3,205.9,15,486(+8),,,,[東]鹿戸雄一,村野康司,
15,4,7,エルフィンコーブ,牝5,52,吉田隼人,1:12.8,5,**,14-15,38.0,76.4,13,502(-6),,,,[西]池添学,吉田和子,
16,5,10,サクラフローラ,牝7,52,蛯名正義,1:13.1,2,**,9-13,38.6,47.5,12,540(+12),,,,[東]高柳瑞樹,さくらコマース,
