着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,7,14,トーセンゼロス,牡3,56,内田博幸,1:56.4,,**,10-9-6-4,39.5,3.9,2,468(-4),,,,[東]池上昌和,島川隆哉,500.0
2,5,9,スプレンダドシング,セ3,56,丸田恭介,1:57.0,3.1/2,**,15-15-2-1,40.5,108.0,13,480(-8),,,,[東]大竹正博,山科統,200.0
3,1,2,ブルベアクワイ,牝3,51,菊沢一樹,1:57.3,1.1/2,**,13-12-12-10,40.0,35.2,10,462(-6),,,,[東]伊藤圭三,ブルアンドベア,130.0
4,6,11,シシハクト,牡3,56,戸崎圭太,1:57.8,3,**,4-3-4-5,41.0,11.9,5,488(+4),,,,[東]加藤征弘,イージス,75.0
5,8,16,ヘキギョク,牡3,56,柴山雄一,1:57.9,クビ,**,3-3-2-2,41.4,7.3,3,536(-2),,,,[東]根本康広,ライオンレースホース,50.0
6,7,13,オワゾードール,牡3,56,北村宏司,1:58.0,3/4,**,8-6-4-5,41.3,2.8,1,480(+4),,,,[東]久保田貴,ＶｉｒｉｄｉａｎＫｅｉｂａＣｌｕｂ,
7,4,8,ミツオサウスポー,牡3,56,吉田隼人,1:58.0,アタマ,**,10-9-10-7,40.8,9.2,4,512(+6),,,,[東]大江原哲,菊地祐司,
8,2,3,エールブラン,牡3,53,武藤雅,1:58.4,2.1/2,**,6-6-10-10,41.2,14.8,7,504(0),,,,[東]上原博之,キャロットファーム,
9,5,10,エスポワールカフェ,牡3,56,横山和生,1:58.7,1.1/2,**,12-12-7-9,41.6,33.9,9,462(+2),,,,[東]小島太,西川光一,
10,3,5,ケイジーワンダー,牡3,56,岩部純二,1:58.7,アタマ,**,16-16-16-15,40.5,176.0,15,516(-6),,,,[東]萱野浩二,鹿倉勝爾,
11,4,7,ホーネットドリーム,牡3,56,西田雄一,1:59.0,2,**,14-14-14-12,41.5,265.7,16,448(-2),,,,[東]松永康利,田島政光,
12,2,4,テイエムヘニーズ,牡3,56,横山典弘,1:59.3,1.3/4,**,8-8-12-12,42.0,12.4,6,482(+10),,,,[東]石栗龍彦,竹園正繼,
13,8,15,ホクサイ,牡3,56,江田照男,1:59.6,1.3/4,**,7-9-15-14,41.6,149.3,14,446(+2),,,,[東]粕谷昌央,手嶋康雄,
14,3,6,ヒューリスティクス,セ3,56,勝浦正樹,1:59.6,クビ,**,2-2-1-2,43.1,17.6,8,512(+4),,,,[東]竹内正洋,池谷誠一,
15,6,12,トニーシャレード,牡3,56,柴田大知,1:59.8,1.1/4,**,5-5-7-8,42.8,72.7,11,480(+6),,,,[東]星野忍,トニー倶楽部,
16,1,1,ユウコニホレタ,牝3,54,的場勇人,2:06.2,大,**,1-1-7-16,49.2,100.3,12,444(0),,,,[東]的場均,井上久光,
