着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,2,3,ニーマルサンデー,牡4,56,大野拓弥,1:54.9,,**,8-8-6-4,39.5,3.5,1,474(+6),,,,[東]田村康仁,板橋秋,750.0
2,6,11,スターフラッシュ,牡4,56,吉田隼人,1:54.9,ハナ,**,16-16-16-13,38.6,9.4,5,468(+2),,,,[東]武井亮,中西功,300.0
3,5,9,アイヅヒリュウ,牡4,56,戸崎圭太,1:55.3,2.1/2,**,6-6-6-4,39.9,5.5,3,500(0),,,,[東]小笠倫弘,真部晴徳,190.0
4,4,7,マイティーゴールド,牡5,57,内田博幸,1:55.7,2.1/2,**,1-1-1-1,40.9,5.9,4,552(+4),,,,[東]尾関知人,キャロットファーム,110.0
5,3,6,グロースアルティヒ,牡4,56,黛弘人,1:55.7,アタマ,**,10-10-8-7,40.0,91.3,12,490(+8),,,,[東]黒岩陽一,白井岳,75.0
6,6,12,ブラウンアニマート,牡5,57,三浦皇成,1:55.7,ハナ,**,13-12-13-13,39.6,84.7,11,484(+12),,,,[東]武藤善則,キャピタルクラブ,
7,8,15,アドマイヤガスト,牡6,57,田辺裕信,1:55.8,クビ,**,14-14-13-12,39.6,11.4,7,532(-6),,,,[東]上原博之,近藤利一,
8,4,8,ワイルドゲーム,牡5,57,丸田恭介,1:56.0,1.1/4,**,10-10-10-8,40.2,26.3,8,498(0),,,,[東]石栗龍彦,小林英一ホールディングス,
9,8,16,カブキモノ,牡5,57,柴山雄一,1:56.2,1.1/4,**,3-3-2-2,41.2,5.3,2,518(+6),,,,[東]武市康男,國分純,
10,2,4,ディアライゼ,牡4,56,石橋脩,1:56.4,3/4,**,5-5-3-2,41.2,10.5,6,534(+14),,,,[東]伊藤圭三,ディアレストクラブ,
11,5,10,グリトニル,牡4,56,嶋田純次,1:56.4,ハナ,**,14-14-13-10,40.3,132.6,14,434(-2),,,,[東]星野忍,栗本博晴,
12,1,2,リードザフィールド,牡4,53,横山武史,1:56.4,アタマ,**,8-8-8-8,40.7,51.3,10,452(-6),,,,[東]大江原哲,岡田牧雄,
13,3,5,アルティジャーノ,セ5,54,藤田菜七,1:56.5,1/2,**,12-12-11-10,40.5,99.1,13,452(-6),,,,[東]相沢郁,渡邉顕三,
14,1,1,マツリダウメキチ,牡4,53,武藤雅,1:56.6,クビ,**,4-4-3-4,41.4,28.5,9,486(+6),,,,[東]国枝栄,高橋文枝,
15,7,13,ジッテ,牡4,56,宮崎北斗,2:00.3,大,**,2-2-3-15,45.2,159.5,15,476(+7),,,,[東]的場均,山上和良,
16,7,14,ストラボ,牡5,57,柴田善臣,2:00.6,1.3/4,**,6-6-11-16,44.6,212.6,16,490(+8),,,,[東]宗像義忠,佐藤壽男,
