着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,1,1,トラストテッペン,牝3,54,三浦皇成,1:12.8,,**,1-1,38.1,9.9,5,452(0),,,,[東]高木登,菅波雅巳,600.0
2,5,9,クインズティガ,牝3,54,黛弘人,1:13.4,3.1/2,**,4-3,38.3,3.8,2,466(0),,,,[東]奥平雅士,亀田和弘,240.0
3,8,16,フルネス,牝3,54,柴田善臣,1:13.4,クビ,**,2-2,38.6,5.0,3,450(0),,,,[東]田島俊明,西村專次,150.0
4,7,13,ブチャコ,牝3,54,石橋脩,1:13.5,1/2,**,6-6,38.3,18.4,6,500(0),,,,[東]牧光二,西村和夫,90.0
5,3,6,ハクサンレモン,牝3,54,横山典弘,1:14.2,4,**,11-10,38.3,9.0,4,452(0),,,,[東]古賀史生,河崎五市,60.0
6,2,4,ファルコンレイナ,牝3,54,武士沢友,1:14.6,2.1/2,**,6-3,39.4,25.3,9,400(0),,,,[東]伊藤伸一,ライオンレースホース,
7,6,12,ルコンセール,牝3,54,戸崎圭太,1:14.7,クビ,**,8-6,39.3,3.5,1,462(0),,,,[東]伊藤大士,グリーンファーム,
8,8,15,ハッピーハッピー,牝3,54,菅原隆一,1:15.6,5,**,15-14,38.7,20.5,8,462(0),,,,[東]松永康利,高昭牧場,
9,4,7,フリックフラック,牝3,54,勝浦正樹,1:15.7,3/4,**,4-3,40.6,19.3,7,486(0),,,,[東]田村康仁,ラ・メール,
10,7,14,ノノレタ,牝3,54,村田一誠,1:16.1,2.1/2,**,14-14,39.3,127.6,16,446(0),,,,[東]勢司和浩,内藤好江,
11,2,3,レッセフェール,牝3,54,柴田大知,1:16.1,ハナ,**,13-13,39.4,76.5,14,476(0),,,,[東]池上昌和,サラブレッドクラブ・ラフィアン,
12,3,5,ホリデイ,牝3,54,木幡初広,1:16.8,4,**,12-12,40.8,60.2,12,444(0),,,,[東]松山将樹,明栄商事,
13,4,8,イクヨロブロイ,牡3,56,田中勝春,1:17.1,2,**,16-16,38.3,80.9,15,480(0),,,,[東]浅野洋一,太陽光,
14,6,11,プティットファム,牝3,51,野中悠太,1:17.2,1/2,**,8-11,41.8,75.5,13,392(0),,,,[東]武井亮,吉田千津,
15,5,10,オモシロソウ,牝3,54,大野拓弥,1:17.3,1/2,**,10-9,41.8,48.3,10,436(0),,,,[東]本間忍,小田切有一,
16,1,2,ブライティアマール,牝3,54,宮崎北斗,1:18.3,6,**,2-8,43.5,57.1,11,420(0),,,,[東]菊川正達,小林昌志,
