着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,1,2,ビリーバー,牝3,54,杉原誠人,1:09.6,,**,9-8,35.2,22.2,8,442(0),,,,[東]石毛善彦,ミルファーム,720.0
2,6,12,メイラヴェル,牝3,54,津村明秀,1:09.6,アタマ,**,7-5,35.3,34.9,11,442(+18),,,,[東]木村哲也,千明牧場,290.0
3,4,7,ウィズ,牡3,56,大野拓弥,1:09.6,ハナ,**,9-9,35.2,3.7,1,482(+8),,,,[西]清水久詞,カナヤマホールディングス,180.0
4,2,3,オジョーノキセキ,牝3,54,北村宏司,1:09.6,クビ,**,5-4,35.6,4.5,2,506(+10),,,,[東]伊藤大士,前原敏行,110.0
5,1,1,セイウンリリシイ,牝3,54,内田博幸,1:09.7,3/4,**,1-1,36.0,7.4,4,474(+10),,,,[東]水野貴広,西山茂行,72.0
6,5,10,トンボイ,牝3,54,三浦皇成,1:10.1,2.1/2,**,6-5,35.9,29.5,10,420(0),,,,[西]西園正都,幅田京子,
7,7,14,ブルベアルッコラ,牡3,56,田中勝春,1:10.1,アタマ,**,13-11,35.4,64.9,13,472(+6),,,,[西]渡辺薫彦,ブルアンドベア,
8,3,5,アーヒラ,牝3,54,長岡禎仁,1:10.2,クビ,**,14-11,35.3,188.1,15,430(+2),,,,[東]石毛善彦,ミルファーム,
9,2,4,ランスマン,牡3,56,石橋脩,1:10.3,1/2,**,16-16,35.1,15.5,6,554(+2),,,,[東]上原博之,吉田勝己,
10,5,9,リンシャンカイホウ,牡3,56,吉田隼人,1:10.4,1/2,**,2-2,36.5,5.0,3,444(0),,,,[東]田中剛,ＫＴレーシング,
11,7,13,ジェッシージェニー,牝3,54,戸崎圭太,1:10.5,1/2,**,7-9,36.2,16.8,7,434(0),,,,[西]牧浦充徳,松田整二,
12,3,6,トランプ,牡3,56,勝浦正樹,1:10.6,1/2,**,14-15,35.8,104.7,14,440(0),,,,[東]高橋裕,大塚亮一,
13,6,11,ベルウッドキング,牡3,56,黛弘人,1:10.6,アタマ,**,11-11,36.1,27.5,9,442(+6),,,,[東]和田雄二,鈴木照雄,
14,8,15,イランカラプテ,牝3,51,野中悠太,1:11.0,2.1/2,**,2-5,37.1,64.4,12,406(-4),,,,[東]小野次郎,ミルファーム,
15,4,8,レトリック,牡3,56,田辺裕信,1:11.0,ハナ,**,2-2,37.1,9.0,5,452(+10),,,,[東]黒岩陽一,カナヤマホールディングス,
16,8,16,ピーベリー,牝3,54,菅原俊吏,1:11.1,1/2,**,11-11,36.6,213.5,16,434(-15),,,,[地]伊藤和,松田正一,
