着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,4,8,キモンプリンス,牡3,56,田辺裕信,1:14.0,,**,14-13,38.0,83.7,16,466(+4),,,,[東]上原博之,小林祥晃,500.0
2,6,11,トップフィリア,牡3,55,井上敏樹,1:14.1,1/2,**,10-8,38.5,5.5,2,460(+2),,,,[東]斎藤誠,金山克己,200.0
3,8,15,タイセイゴーディー,牡3,55,木幡巧也,1:14.1,クビ,**,7-7,38.9,5.6,3,468(+4),,,,[東]青木孝文,田中成奉,130.0
4,2,3,テンポディヴァルス,牡3,55,木幡初也,1:14.2,3/4,**,16-15,37.9,73.7,14,448(+16),,,,[東]矢野英一,ターフ・スポート,75.0
5,5,9,アテンコール,牡3,56,内田博幸,1:14.2,ハナ,**,11-11,38.5,28.5,8,452(+8),,,,[東]天間昭一,齊藤直信,50.0
6,1,1,ウメタロウ,牡3,56,大野拓弥,1:14.7,3,**,1-1,40.0,7.3,4,502(+14),,,,[東]伊藤大士,ミルファーム,
7,4,7,カポラヴォーロ,牡3,53,藤田菜七,1:14.7,アタマ,**,9-8,39.3,2.7,1,502(0),,,,[東]和田正道,ヒダカ・ブリーダーズ・ユニオン,
8,3,5,ボニータミノル,牝3,54,松岡正海,1:14.7,クビ,**,14-15,38.6,19.1,6,444(+2),,,,[東]中舘英二,吉岡實,
9,6,12,レファレンスブック,牝3,54,吉田隼人,1:14.8,クビ,**,2-2,40.0,8.4,5,468(+10),,,,[東]池上昌和,岡田牧雄,
10,7,14,ブルベアカラシナ,牝3,51,菊沢一樹,1:15.0,1.1/2,**,5-4,39.9,74.1,15,438(-8),,,,[東]伊藤圭三,ブルアンドベア,
11,3,6,バレットテソーロ,牝3,54,江田照男,1:15.2,3/4,**,11-11,39.5,49.0,12,486(+28),,,,[東]金成貴史,了徳寺健二,
12,7,13,キンメ,牝3,54,横山和生,1:15.2,クビ,**,13-13,39.4,43.9,11,472(+14),,,,[東]小野次郎,小山田満,
13,8,16,シゲルレタス,牡3,56,柴田大知,1:15.4,1.1/4,**,4-4,40.5,65.6,13,444(+6),,,,[東]松永康利,森中蕃,
14,5,10,マントラ,牝3,54,的場勇人,1:15.6,1.1/4,**,5-4,40.5,27.8,7,454(+4),,,,[東]的場均,ミルファーム,
15,2,4,レッドテソーロ,牝3,54,三浦皇成,1:16.5,5,**,7-8,41.3,32.4,9,422(-2),,,,[東]奥平雅士,了徳寺健二,
16,1,2,ハッスルボーイ,牡3,56,丸山元気,1:17.3,5,**,2-2,42.5,43.6,10,480(+24),,,,[東]南田美知,田畑富子,
