着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,5,9,マイネルキラメキ,牡3,56,柴田大知,2:16.1,,**,12-12-11-7,35.6,12.1,6,418(+2),,,,[東]和田雄二,サラブレッドクラブ・ラフィアン,500.0
2,3,6,ワセダインブルー,牡3,56,吉田隼人,2:16.4,1.3/4,**,10-10-12-10,35.8,8.7,4,440(0),,,,[東]金成貴史,大冨智弘,200.0
3,7,13,アストラサンタン,牝3,54,ルメール,2:16.4,クビ,**,4-4-4-4,36.3,10.7,5,458(-4),,,,[東]戸田博文,丹羽久一郎,130.0
4,6,12,ワークジュニア,牡3,56,内田博幸,2:16.5,3/4,**,14-14-14-10,35.7,75.4,11,448(+6),,,,[東]高橋文雅,荒牧政美,75.0
5,1,1,ルックスマート,牡3,56,田辺裕信,2:16.6,クビ,**,13-12-15-15,35.6,16.0,7,488(+4),,,,[東]小島茂之,平田修,50.0
6,3,5,モートゥス,牡3,56,戸崎圭太,2:16.8,1.1/4,**,8-6-4-2,36.7,6.0,3,500(0),,,,[西]矢作芳人,吉田勝己,
7,2,3,シバノモスキー,牝3,54,柴山雄一,2:16.8,ハナ,**,15-15-12-14,36.2,227.3,14,444(0),,,,[東]清水英克,柴一男,
8,8,16,ウムラオフ,牡3,56,Ｍ．デム,2:17.2,2.1/2,**,4-4-2-1,37.4,3.2,1,442(-2),,,,[東]堀宣行,社台レースホース,
9,4,7,シングンオフビート,牡3,56,武士沢友,2:17.6,2.1/2,**,10-10-7-7,37.4,149.2,13,450(+2),,,,[東]高市圭二,伊坂重憲,
10,7,14,キルロード,牡3,56,北村宏司,2:17.6,クビ,**,2-2-1-2,37.8,3.2,2,500(0),,,,[東]田村康仁,エンジェルレーシング,
11,1,2,ピンクダイキリ,牝3,54,三浦皇成,2:18.1,3,**,4-6-9-10,37.8,26.3,8,438(0),,,,[東]中舘英二,高橋大,
12,5,10,テイエムチャレンジ,牡3,56,江田照男,2:18.3,1.1/4,**,1-1-4-7,38.2,437.4,16,506(-2),,,,[東]石栗龍彦,竹園正繼,
13,4,8,プローシブル,牡3,56,村田一誠,2:18.3,クビ,**,9-8-7-5,38.1,65.5,10,478(-8),,,,[東]尾形充弘,伊東純一,
14,6,11,アーバンブラック,牡3,53,武藤雅,2:18.4,クビ,**,16-16-16-16,37.1,364.7,15,454(+4),,,,[東]高橋文雅,西城公雄,
15,2,4,モノドラマ,牡3,56,津村明秀,2:18.9,3,**,4-8-9-10,38.6,48.6,9,486(-2),,,,[東]宗像義忠,シルクレーシング,
16,8,15,マノン,牝3,54,石橋脩,2:19.2,2,**,3-3-3-5,39.2,122.9,12,434(-4),,,,[東]岩戸孝樹,ビッグレッドファーム,
