着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,8,16,キングスキャット,牡3,55,井上敏樹,1:58.0,,**,1-1-1-1,39.8,37.5,9,508(+10),,,,[東]和田正一,スピードファーム,500.0
2,5,9,スズヨブラック,牡3,56,田中勝春,1:58.3,2,**,11-11-9-9,39.3,18.9,5,474(+6),,,,[東]松永康利,鈴木与四郎,200.0
3,5,10,トミケンゲヌーク,セ3,56,江田照男,1:58.4,1/2,**,7-7-5-4,39.8,55.8,10,464(0),,,,[東]和田正道,冨樫賢二,130.0
4,8,15,スカルダイヤモンド,牡3,56,松田大作,1:58.4,アタマ,**,2-2-2-2,40.1,23.2,7,452(+14),,,,[東]武井亮,ＫＴレーシング,75.0
5,7,13,ノーザンクリス,牡3,56,内田博幸,1:58.6,1.1/4,**,4-4-2-4,40.2,6.8,3,522(+2),,,,[東]加藤征弘,Ｃ．チェン,50.0
6,1,2,コハクノユメ,牡3,56,柴山雄一,1:58.6,ハナ,**,12-12-9-9,39.6,2.0,1,512(0),,,,[東]本間忍,橋本忠雄,
7,1,1,ディナミーデン,牡3,56,戸崎圭太,1:58.7,クビ,**,4-5-2-3,40.4,9.4,4,456(-8),,,,[東]田島俊明,ライオンレースホース,
8,6,12,トーアスサノオー,牡3,56,西田雄一,1:58.8,3/4,**,3-3-5-4,40.2,114.0,14,462(+2),,,,[東]星野忍,高山ランド,
9,6,11,アルマライル,牡3,56,柴田大知,1:58.9,1/2,**,16-16-15-11,39.3,85.1,11,506(+12),,,,[東]伊藤大士,コウトミックレーシング,
10,4,8,ゴールドキー,牡3,56,丸田恭介,1:59.0,3/4,**,14-13-13-12,39.6,21.6,6,476(-2),,,,[東]池上昌和,北前孔一郎,
11,7,14,ファーストペンギン,牡3,56,大野拓弥,1:59.1,クビ,**,15-15-15-16,39.5,95.4,13,500(+4),,,,[東]新開幸一,松田整二,
12,3,5,シゲルジャンボイモ,牡3,53,武藤雅,1:59.4,2,**,8-7-7-7,40.6,29.8,8,512(+10),,,,[東]武藤善則,森中蕃,
13,4,7,ダイワダンディ,牡3,56,田辺裕信,1:59.5,クビ,**,9-9-7-7,40.7,4.1,2,518(-8),,,,[東]上原博之,大城敬三,
14,2,3,ティーエスフォルソ,牡3,56,松岡正海,1:59.9,2.1/2,**,13-13-13-12,40.4,245.0,15,424(+4),,,,[東]的場均,深見富朗,
15,3,6,アポロカイオー,牡3,56,丹内祐次,1:59.9,ハナ,**,10-10-12-15,40.6,89.0,12,500(-2),,,,[東]栗田徹,アポロサラブレッドクラブ,
16,2,4,アブナイヒロユキ,牡3,53,横山武史,2:00.9,6,**,6-6-9-12,41.9,332.2,16,516(+8),,,,[東]大江原哲,菊地祐司,
