着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,7,14,デルマカルヴァドス,牡3,53,武藤雅,1:57.9,,**,5-4-2-2,38.8,3.3,1,482(-2),,,,[東]和田正一,浅沼廣幸,500.0
2,5,10,リキサンゴルト,牡3,56,内田博幸,1:58.9,6,**,5-7-5-4,39.6,13.7,6,500(+2),,,,[東]奥平雅士,ハイパワー商事,200.0
3,3,6,サンシャイアン,牡3,56,蛯名正義,1:59.2,2,**,9-8-5-4,39.9,27.4,9,476(+2),,,,[東]杉浦宏昭,加藤ステーブル,130.0
4,3,5,アルスラーン,牡3,56,三浦皇成,1:59.2,クビ,**,11-12-9-6,39.6,3.9,2,478(-4),,,,[東]小西一男,小泉修,75.0
5,6,12,アイコンタクト,牡3,56,戸崎圭太,1:59.3,クビ,**,3-2-2-2,40.2,5.6,3,512(-6),,,,[東]斎藤誠,ＫＴレーシング,50.0
6,5,9,ダイヤクリーガー,牡3,56,柴田善臣,2:00.1,5,**,2-2-2-7,41.0,6.3,4,504(-2),,,,[東]二ノ宮敬,ダイヤモンドファーム,
7,2,3,キタノアラムシャ,牡3,56,津村明秀,2:00.2,1/2,**,11-12-9-9,40.5,24.2,8,462(-2),,,,[東]相沢郁,河内孝夫,
8,7,13,ブラックコニャック,牡3,56,大野拓弥,2:00.4,1,**,5-4-5-7,41.1,245.0,13,462(+2),,,,[東]柴田政人,黒澤尚,
9,1,2,デカルコマニー,牡3,56,黛弘人,2:00.5,3/4,**,11-12-13-11,40.5,171.2,12,448(0),,,,[東]藤原辰雄,松尾正,
10,4,8,シゲノブ,牡3,56,田中勝春,2:00.6,クビ,**,4-4-5-9,41.3,9.7,5,502(-2),,,,[東]栗田徹,玉腰勇吉,
11,1,1,エンパイアソング,牡3,56,武士沢友,2:01.1,3,**,16-16-13-13,41.0,94.0,11,556(0),,,,[東]勢司和浩,松平正樹,
12,8,15,モルドレッド,牡3,56,田辺裕信,2:01.2,クビ,**,9-9-12-11,41.3,17.5,7,484(-4),,,,[東]久保田貴,村木隆,
13,8,16,スリーマグナム,牡3,56,江田照男,2:01.6,2.1/2,**,1-1-1-1,42.6,43.9,10,496(-2),,,,[東]田中剛,永井商事,
14,4,7,トサイチ,牡3,53,野中悠太,2:01.8,1.1/4,**,15-15-16-15,41.5,307.6,15,456(+8),,,,[東]小桧山悟,林啓二,
15,2,4,ハーモニーヘルメス,牡3,56,柴山雄一,2:01.9,1/2,**,11-9-9-14,42.3,314.6,16,512(-4),,,,[東]土田稔,日下部勝徳,
16,6,11,モッポサン,牡3,56,嘉藤貴行,2:02.5,3.1/2,**,8-9-13-15,42.4,302.9,14,500(+6),,,,[東]田中清隆,ミルファーム,
