着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,6,7,ダンビュライト,牡4,55,Ｍ．デム,2:13.3,,**,2-2-2-2,35.4,3.9,2,474(-4),,,,[西]音無秀孝,サンデーレーシング,"6,278.4"
2,3,3,ミッキースワロー,牡4,56,横山典弘,2:13.6,2,**,9-9-3-3,34.8,2.1,1,484(+4),,,,[東]菊沢隆徳,野田みづき,"2,522.4"
3,7,9,マイネルミラノ,牡8,56,柴田大知,2:13.7,1/2,**,1-1-1-1,36.4,77.7,8,498(-2),,,,[東]相沢郁,サラブレッドクラブ・ラフィアン,"1,611.2"
4,6,6,ディサイファ,牡9,56,蛯名正義,2:13.8,3/4,**,6-6-3-4,35.0,86.8,9,504(-4),,,,[東]小島太,Ｈ．Ｈ．シェイク・モハメド,930.0
5,8,11,トーセンビクトリー,牝6,54,田辺裕信,2:14.0,1.1/2,**,7-7-8-5,34.8,23.6,6,478(-4),,,,[西]角居勝彦,島川隆哉,620.0
6,7,8,ショウナンバッハ,牡7,56,戸崎圭太,2:14.1,クビ,**,4-4-3-5,35.3,12.9,5,452(+8),,,,[東]上原博之,国本哲秀,
7,1,1,レジェンドセラー,牡4,55,ルメール,2:14.5,2.1/2,**,7-7-8-9,35.2,7.0,4,542(+10),,,,[東]木村哲也,Ｇ１レーシング,
8,2,2,トミケンスラーヴァ,牡8,56,江田照男,2:14.9,2.1/2,**,2-2-3-7,36.1,68.1,7,504(-2),,,,[東]竹内正洋,冨樫賢二,
9,4,4,シホウ,牡7,56,吉田隼人,2:15.2,1.3/4,**,9-10-10-10,35.7,110.9,10,512(-6),,,,[西]笹田和秀,協和牧場,
10,8,10,マイネルディーン,牡9,56,三浦皇成,2:15.9,4,**,11-11-10-10,36.4,351.6,11,466(-4),,,,[東]鹿戸雄一,サラブレッドクラブ・ラフィアン,
11,5,5,ゴールドアクター,牡7,57,武豊,2:16.0,3/4,**,5-5-7-7,36.9,4.3,3,490(+2),,,,[東]中川公成,居城寿与,
