着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,2,3,ノアダイヤモンド,牝3,54,柴田大知,1:57.7,,**,7-7-7-5,40.1,43.4,9,468(+4),,,,[東]大江原哲,佐山公男,500.0
2,1,2,カグラヤルージュ,牝3,54,菅原隆一,1:57.7,クビ,**,3-3-4-3,40.3,14.6,5,464(-12),,,,[東]奥平雅士,西村亮二,200.0
3,7,14,ラインアストリア,牝3,54,戸崎圭太,1:58.0,2,**,9-8-8-7,40.2,1.6,1,478(-2),,,,[東]水野貴広,大澤繁昌,130.0
4,3,5,ニシノラヴコール,牝3,54,内田博幸,1:58.2,1,**,1-1-1-1,41.1,17.1,7,440(0),,,,[東]尾形充弘,西山茂行,75.0
5,6,12,グリズリダンス,牝3,54,石橋脩,1:58.6,2.1/2,**,6-6-4-5,41.1,8.5,3,462(0),,,,[東]相沢郁,石瀬浩三,50.0
6,4,7,ティアマリア,牝3,54,丸田恭介,1:58.7,クビ,**,10-10-9-7,40.7,98.3,12,446(-12),,,,[東]池上昌和,ヒダカ・ブリーダーズ・ユニオン,
7,5,9,シーズラック,牝3,54,蛯名正義,1:58.7,クビ,**,12-11-9-11,40.7,13.7,4,484(-4),,,,[東]田中清隆,坂巻勝彦,
8,8,15,ベストミライ,牝3,54,大野拓弥,1:58.9,1.1/4,**,2-2-2-2,41.7,7.4,2,506(+6),,,,[東]藤原辰雄,松尾正,
9,1,1,セイウンキャンティ,牝3,51,武藤雅,1:59.0,1/2,**,3-3-4-4,41.6,20.1,8,446(+4),,,,[東]小桧山悟,西山茂行,
10,3,6,ティーキャッスル,牝3,54,松岡正海,1:59.6,3.1/2,**,14-14-13-11,41.3,254.9,14,396(-10),,,,[東]伊藤伸一,深見富朗,
11,2,4,ライトページェント,牝3,54,江田照男,1:59.8,1.1/4,**,12-13-13-14,41.5,85.8,11,468(-12),,,,[東]大江原哲,社台レースホース,
12,5,10,カシノクリス,牝3,54,黛弘人,2:00.1,1.3/4,**,15-14-15-14,41.5,312.9,16,446(-4),,,,[東]和田雄二,柏木務,
13,7,13,アリーヤベント,牝3,54,岩部純二,2:00.2,クビ,**,11-11-9-10,42.2,310.7,15,448(-6),,,,[東]萱野浩二,馬目卓,
14,6,11,ディーズファクター,牝3,54,田辺裕信,2:00.2,ハナ,**,16-16-16-16,41.3,15.5,6,448(0),,,,[東]伊藤圭三,秋谷壽之,
15,4,8,ジョリプリュネル,牝3,54,森泰斗,2:00.3,1/2,**,7-8-9-13,42.3,139.7,13,436(+6),,,,[東]中野栄治,井上勇人,
16,8,16,コニファー,牝3,54,三浦皇成,2:01.1,5,**,3-3-3-7,43.8,59.4,10,472(0),,,,[東]二ノ宮敬,吉田照哉,
