着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,7,9,ゼンノトライブ,牡5,60,難波剛健,3:37.5,,,2-3-3-3,13.6,2.8,1,444(+4),,,,[西]浅見秀一,大迫久美子,"1,673.8"
2,8,10,プレシャスタイム,牡5,60,佐久間寛,3:37.6,1/2,,9-8-3-2,13.6,10.6,5,432(+4),,,,[西]藤沢則雄,小原該一,666.8
3,2,2,ドリームハヤテ,牡8,61,北沢伸也,3:37.6,クビ,,1-1-1-1,13.6,4.9,3,508(-8),,,,[西]南井克巳,ライオンレースホース,413.4
4,7,8,スプレーモゲレイロ,牡5,60,植野貴也,3:37.7,1/2,,6-6-7-5,13.6,21.3,7,462(+4),,,,[西]佐藤正雄,ヒダカ・ブリーダーズ・ユニオン,250.0
5,4,4,マイネルヴォーダン,牡6,60,山本康志,3:37.8,1/2,,5-5-3-3,13.6,10.8,6,518(+4),,,,[東]伊藤圭三,サラブレッドクラブ・ラフィアン,165.0
6,3,3,ジュールドトネール,牡8,60,小野寺祐,3:38.8,6,,8-8-9-8,13.7,8.3,4,506(+10),,,,[東]宗像義忠,吉田和美,
7,1,1,ウエスタンレベッカ,牝8,58,熊沢重文,3:38.9,1/2,,2-2-3-7,13.7,3.4,2,458(0),,,,[西]崎山博樹,西川賢,
8,8,11,グリーティングワン,牡8,60,上野翔,3:39.3,2.1/2,,7-6-2-5,13.7,106.9,11,442(+24),,,,[東]柴田政人,井上久光,
9,5,5,トーキングポイント,牡4,59,大江原圭,3:40.4,7,,10-10-10-10,13.8,79.4,9,512(-8),,,,[東]高橋裕,水上行雄,
10,6,7,マイネルゼーラフ,牡7,60,草野太郎,3:40.9,3,,2-3-8-8,13.8,48.7,8,514(+10),,,,[東]清水英克,サラブレッドクラブ・ラフィアン,
11,6,6,サウンドギャツビー,牡6,60,五十嵐雄,3:43.0,大,,11-11-11-11,13.9,83.8,10,504(+4),,,,[西]佐藤正雄,増田雄一,
