着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,8,16,フェニックスマーク,牡4,55,横山典弘,1:53.7,,**,3-3-3-3,37.1,1.8,1,546(-2),,,,[東]田島俊明,伊東純一,"1,853.6"
2,6,12,ブライトンロック,牡4,54,田中勝春,1:53.9,1.1/4,**,16-16-13-10,36.7,13.4,4,458(0),,,,[東]田中清隆,坂巻勝彦,739.6
3,5,9,エネスク,牡5,57,柴田大知,1:54.0,1/2,**,2-2-2-1,37.5,28.2,8,520(-6),,,,[東]和田雄二,桐谷茂,464.8
4,1,1,トウカイエントリー,牡7,56,蛯名正義,1:54.1,1/2,**,5-5-6-7,37.3,4.7,2,512(+2),,,,[東]栗田徹,内村正則,270.0
5,2,4,パルトネルラーフ,牡5,55,大野拓弥,1:54.3,1.1/4,**,11-11-9-8,37.2,17.2,6,498(-4),,,,[東]高木登,ディアレストクラブ,182.0
6,3,6,クロフネビームス,牝6,53,吉田隼人,1:54.3,クビ,**,7-7-6-5,37.5,7.4,3,490(+2),,,,[東]尾形充弘,古川嘉治,
7,7,14,イーストオブザサン,牡5,55,武士沢友,1:54.4,クビ,**,11-11-14-15,37.0,43.8,10,468(-2),,,,[西]浅見秀一,三田昌宏,
8,3,5,スペルマロン,セ4,54,丹内祐次,1:54.4,アタマ,**,3-3-3-3,37.8,22.7,7,504(+2),,,,[東]古賀史生,西森鶴,
9,8,15,スマートボムシェル,牡6,54,戸崎圭太,1:54.4,クビ,**,8-8-9-12,37.3,16.9,5,510(-2),,,,[西]吉田直弘,大川徹,
10,1,2,ロードフォワード,牡7,53,三浦皇成,1:54.6,3/4,**,8-9-9-8,37.6,76.4,12,458(-6),,,,[東]岩戸孝樹,ロードホースクラブ,
11,4,7,ベルウッドテラス,セ8,53,柴田善臣,1:54.6,ハナ,**,14-13-14-11,37.3,267.0,16,500(-2),,,,[東]二ノ宮敬,鈴木照雄,
12,6,11,コアレスキング,牡8,53,勝浦正樹,1:54.6,ハナ,**,13-13-16-12,37.1,153.9,14,544(-2),,,,[東]尾形充弘,小林昌志,
13,4,8,カルムパシオン,セ5,54,石橋脩,1:54.7,1/2,**,1-1-1-2,38.4,52.5,11,526(-4),,,,[西]中竹和也,前田晋二,
14,7,13,メガオパールカフェ,牡7,53,横山和生,1:55.1,2.1/2,**,14-13-3-5,38.5,176.0,15,544(-2),,,,[東]小島太,西川光一,
15,2,3,フィールザプリティ,牝6,52,北村宏司,1:55.3,1.1/4,**,8-9-9-16,38.2,38.2,9,460(-6),,,,[東]岩戸孝樹,櫻井正,
16,5,10,ジュエルメーカー,牝6,53,松岡正海,1:57.1,大,**,5-5-6-12,40.3,88.8,13,510(+6),,,,[西]千田輝彦,前原敏行,
