着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,6,10,ミレフォリウム,牝3,54,戸崎圭太,1:58.1,,**,5-6-2-3,39.7,2.1,1,482(+10),,,,[東]中舘英二,サンデーレーシング,500.0
2,5,7,イセベル,牝3,54,吉田隼人,1:58.2,1/2,**,2-2-2-2,39.8,2.9,2,442(-4),,,,[東]大江原哲,谷掛龍夫,200.0
3,8,14,ブルベアクワイ,牝3,54,内田博幸,1:58.3,3/4,**,9-9-4-4,39.5,8.4,3,464(+2),,,,[東]伊藤圭三,ブルアンドベア,130.0
4,6,9,フジノシャイン,牝3,51,武藤雅,1:59.0,4,**,7-6-7-5,39.9,15.2,5,466(-2),,,,[東]和田雄二,遠藤良一,75.0
5,7,12,パーラミター,牝3,54,松岡正海,1:59.2,3/4,**,1-1-1-1,40.9,11.5,4,502(-4),,,,[東]伊藤伸一,ミルファーム,50.0
6,5,8,ナリノリリー,牝3,54,田辺裕信,1:59.2,クビ,**,5-5-10-7,39.7,15.5,6,452(-2),,,,[東]上原博之,成塚清志,
7,4,5,ハタノディアマンテ,牝3,51,野中悠太,1:59.5,1.1/2,**,9-9-5-5,40.6,169.7,11,540(0),,,,[東]伊藤大士,グッドラック・ファーム,
8,2,2,ニシノエクレール,牝3,54,勝浦正樹,1:59.8,2,**,13-13-10-10,40.3,82.8,9,448(0),,,,[東]小西一男,西山茂行,
9,1,1,アーススターリング,牝3,54,丹内祐次,1:59.9,クビ,**,7-6-8-7,40.7,219.3,12,432(-4),,,,[東]粕谷昌央,松山増男,
10,3,3,インペリオーソ,牝3,54,三浦皇成,2:00.7,5,**,11-11-14-13,41.0,112.7,10,472(-2),,,,[東]松山将樹,吉岡泰治,
11,7,11,マクルーバ,牝3,54,西田雄一,2:00.7,アタマ,**,3-3-8-12,41.4,24.4,7,462(-6),,,,[東]蛯名利弘,畑佐博,
12,8,13,ハタノルミエール,牝3,54,武士沢友,2:01.2,3,**,13-13-12-13,41.6,232.8,13,438(-4),,,,[東]石栗龍彦,グッドラック・ファーム,
13,3,4,ホーリークロス,牝3,54,岩部純二,2:01.7,3,**,12-12-12-10,42.1,416.8,14,430(-6),,,,[東]石毛善彦,田頭勇貴,
14,4,6,ミヤコスマイル,牝3,54,蛯名正義,2:02.3,3.1/2,**,3-3-5-9,43.4,39.5,8,454(+18),,,,[東]堀井雅広,吉田都枝江,
