着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,5,9,スーパーアキラ,牡4,57,田辺裕信,1:12.2,,**,11-11,36.3,4.6,3,510(0),,,,[東]矢野英一,井山登,750.0
2,7,13,コウギョウブライト,牡4,55,野中悠太,1:12.5,2,**,4-5,37.1,4.3,2,464(0),,,,[東]伊藤大士,小林秀樹,300.0
3,4,8,バットオールソー,牡4,57,石橋脩,1:12.6,1/2,**,13-13,36.5,12.1,6,460(-6),,,,[東]大和田成,久保田定,190.0
4,2,4,ポップシンガー,牝5,55,勝浦正樹,1:12.9,1.3/4,**,2-3,37.7,3.9,1,466(+2),,,,[東]鈴木伸尋,村山卓也,110.0
5,3,6,タイセイラビッシュ,牡7,57,黛弘人,1:12.9,ハナ,**,4-3,37.6,25.0,9,488(-6),,,,[東]青木孝文,田中成奉,75.0
6,5,10,ユアザスター,牡6,55,菊沢一樹,1:12.9,ハナ,**,9-9,37.1,123.7,15,506(-4),,,,[東]伊藤圭三,西村專次,
7,8,16,トーセンロザリオ,牝4,55,三浦皇成,1:13.0,1/2,**,7-8,37.4,9.0,5,470(-8),,,,[東]田村康仁,島川隆哉,
8,3,5,プリティマックス,牝5,55,江田照男,1:13.1,1/2,**,6-5,37.6,30.1,10,446(+2),,,,[東]菊川正達,丸岡啓一,
9,4,7,セブンレジェンド,牡5,54,木幡育也,1:13.1,ハナ,**,15-15,36.7,117.2,14,516(0),,,,[東]本間忍,橋川欣司,
10,7,14,エースロッカー,セ4,57,岩部純二,1:13.1,クビ,**,7-5,37.5,7.2,4,478(-16),,,,[東]中川公成,西森鶴,
11,2,3,アースミステリー,牡5,56,木幡巧也,1:13.2,クビ,**,2-2,38.0,23.7,8,468(+22),,,,[東]田中博康,グリーンファーム,
12,1,1,ブレイブウォリアー,牡5,57,武士沢友,1:13.2,クビ,**,13-13,37.2,60.1,11,490(-2),,,,[東]小桧山悟,谷口祐人,
13,1,2,メガポリゴン,牡5,54,菅原明良,1:13.4,1.1/4,**,1-1,38.3,23.3,7,540(+2),,,,[東]宗像義忠,薗部博之,
14,6,11,ムーンシュトラール,牡5,57,西田雄一,1:13.5,1/2,**,9-9,37.7,64.1,12,502(+2),,,,[東]武藤善則,佐々木雄二,
15,6,12,サンクタリリアス,牝7,55,大野拓弥,1:13.7,1.1/4,**,15-15,37.4,112.3,13,492(-2),,,,[東]田中清隆,ミルファーム,
16,8,15,フクノヴァランス,牡4,57,松岡正海,1:14.4,4,**,11-12,38.5,223.1,16,476(+2),,,,[東]清水英克,福島祐子,
