着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,5,9,ブラックヘイロー,牡3,56,丸山元気,1:56.4,,**,6-7-2-2,39.2,26.4,6,508(0),,,,[東]高橋文雅,吉田和美,600.0
2,6,11,タイセイシャトル,牡3,56,岩田康誠,1:57.2,5,**,10-10-9-5,39.3,32.0,8,478(0),,,,[東]斎藤誠,田中成奉,240.0
3,5,10,ドンウォリマミー,牡3,56,石橋脩,1:57.2,ハナ,**,4-3-4-4,39.8,17.2,5,502(0),,,,[東]鹿戸雄一,諸江幸祐,150.0
4,2,3,ラスベガステソーロ,牡3,56,三浦皇成,1:58.1,5,**,1-1-2-1,41.0,1.6,1,526(0),,,,[東]武井亮,了徳寺健二ホールディングス,90.0
5,4,7,ショーシンイ,牝3,54,石川裕紀,1:58.6,3,**,2-2-1-2,41.5,8.7,3,490(0),,,,[東]小笠倫弘,吉冨学,60.0
6,8,16,アイルビーザスター,牡3,55,木幡巧也,1:58.7,クビ,**,13-13-11-10,40.6,81.1,12,478(0),,,,[東]牧光二,岡田牧雄,
7,1,1,チュウワエンペラー,牡3,56,大野拓弥,1:58.8,1/2,**,6-5-6-8,41.1,11.9,4,500(0),,,,[東]栗田徹,中西忍,
8,6,12,ナグラーダ,牡3,53,菅原明良,1:59.5,4,**,4-5-9-10,41.7,52.2,10,472(0),,,,[東]林徹,広尾レース,
9,4,8,ビュレットベリー,牡3,56,松岡正海,1:59.6,1/2,**,11-11-11-12,41.5,56.7,11,482(0),,,,[東]松山将樹,ヒダカ・ブリーダーズ・ユニオン,
10,3,5,トーホウボッカ,牡3,56,蛯名正義,1:59.8,1.1/4,**,8-8-6-5,42.1,30.4,7,510(0),,,,[東]田中清隆,東豊物産,
11,8,15,モズファヴォリート,牡3,56,Ｍ．デム,2:00.3,3,**,2-3-4-5,42.8,5.5,2,518(0),,,,[西]鮫島一歩,キャピタル・システム,
12,2,4,スズノワール,牡3,56,勝浦正樹,2:00.4,3/4,**,9-9-6-9,42.8,42.8,9,478(0),,,,[東]高橋裕,森達郎,
13,7,14,ノーブルアポロン,セ3,56,大庭和弥,2:00.6,1.1/4,**,15-15-16-16,41.2,197.2,15,456(0),,,,[東]武藤善則,吉木伸彦,
14,7,13,ニットウポライト,牝3,54,岩部純二,2:00.7,クビ,**,14-14-14-13,42.2,223.5,16,486(0),,,,[東]萱野浩二,藤井謙,
15,3,6,アルファ,牡3,53,山田敬士,2:01.0,2,**,12-12-11-13,42.8,143.5,14,476(0),,,,[東]深山雅史,新井原博,
16,1,2,エムオーマックス,牡3,53,木幡育也,2:01.2,1.1/4,**,16-16-14-13,42.6,93.0,13,506(0),,,,[東]古賀慎明,大浅貢,
