着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,7,13,グッドラックサマー,牡5,55,野中悠太,1:53.4,,**,3-3-2-2,38.9,4.8,1,550(-2),,,,[東]尾形和幸,澤田孝之,"1,100.0"
2,4,6,パレスハングリー,牝5,52,木幡育也,1:53.5,1/2,**,5-4-7-7,38.1,6.2,4,484(-2),,,,[東]大江原哲,西村豊,440.0
3,5,8,レコンキスタ,牡5,56,木幡巧也,1:53.9,2.1/2,**,6-6-3-3,39.0,134.8,14,494(-8),,,,[東]斎藤誠,村野康司,280.0
4,6,10,シベリウス,牡6,57,横山和生,1:53.9,ハナ,**,14-14-9-10,38.1,35.1,12,470(-2),,,,[東]藤原辰雄,浅田次郎,170.0
5,3,4,マイネルブロッケン,牡5,57,川田将雅,1:54.1,1.1/2,**,8-7-9-7,38.4,4.9,2,440(0),,,,[西]五十嵐忠,サラブレッドクラブ・ラフィアン,110.0
6,8,15,ロードアクシス,牡4,57,三浦皇成,1:54.2,1/2,**,2-2-1-1,39.7,31.9,11,468(-6),,,,[西]奥村豊,ロードホースクラブ,
7,8,14,リアリスト,牡6,57,柴山雄一,1:54.5,2,**,4-5-5-4,39.3,25.1,10,494(-6),,,,[東]相沢郁,吉澤克己,
8,6,11,ダイワドノヴァン,牡5,57,田辺裕信,1:54.9,2.1/2,**,7-7-5-4,39.8,6.6,5,516(-14),,,,[東]池上昌和,大城敬三,
9,2,2,トーホウリーガル,牡6,57,勝浦正樹,1:54.9,ハナ,**,12-12-13-12,38.8,106.9,13,530(0),,,,[東]古賀史生,東豊物産,
10,3,5,カフェアトラス,牡4,57,内田博幸,1:54.9,ハナ,**,12-12-13-14,38.8,24.7,9,524(+8),,,,[東]古賀慎明,西川光一,
11,5,9,トーホウフライト,牡4,57,藤岡佑介,1:55.0,クビ,**,9-10-9-7,39.3,5.5,3,512(+8),,,,[東]田中清隆,東豊物産,
12,2,3,クールエイジア,牡7,57,石川裕紀,1:55.1,3/4,**,11-10-9-13,39.3,228.6,15,472(-4),,,,[東]鈴木伸尋,山王飯店,
13,4,7,キャベンディッシュ,牡4,57,ミナリク,1:55.6,3,**,9-7-3-4,40.7,16.9,8,500(+8),,,,[東]小桧山悟,本杉芳郎,
14,7,12,アポロレイア,牝4,52,藤田菜七,1:56.7,7,**,1-1-7-10,41.2,16.4,7,478(+14),,,,[東]鈴木伸尋,アポロサラブレッドクラブ,
15,1,1,アルーフクライ,牡5,57,大野拓弥,1:56.7,クビ,**,14-14-15-15,40.3,13.6,6,488(-2),,,,[東]宗像義忠,社台レースホース,
