着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,3,5,ワイメアバレイ,牝3,52,野中悠太,1:13.2,,**,4-4,38.4,12.9,5,468(0),,,,[東]金成貴史,笹川大晃牧場,600.0
2,7,13,トミケンボイジフ,牝3,54,三浦皇成,1:13.4,1.1/2,**,8-8,37.9,23.4,8,418(0),,,,[東]大和田成,冨樫賢二,240.0
3,7,14,アルジェブラ,牡3,56,池添謙一,1:13.8,2.1/2,**,6-6,38.7,5.2,3,508(0),,,,[東]木村哲也,ゴドルフィン,150.0
4,8,16,アシャカホンマル,牡3,56,津村明秀,1:13.9,1/2,**,5-5,39.0,6.4,4,518(0),,,,[東]小笠倫弘,吉冨学,90.0
5,6,11,プリティドール,牝3,54,柴田善臣,1:14.0,1/2,**,2-2,39.4,3.7,2,476(0),,,,[東]菊川正達,丸岡啓一,60.0
6,2,3,リネンアリス,牝3,54,岩部純二,1:14.8,5,**,6-6,39.7,72.3,12,394(0),,,,[東]南田美知,戸山光男,
7,1,2,サンハンツビル,牝3,54,横山和生,1:14.9,1/2,**,11-10,38.3,106.0,14,456(0),,,,[東]加藤和宏,加藤ステーブル,
8,6,12,ヒラヒラ,牝3,54,村田一誠,1:14.9,アタマ,**,10-10,38.5,103.6,13,486(0),,,,[東]小野次郎,石川貴久,
9,2,4,カフェサーバル,牝3,54,松岡正海,1:15.0,クビ,**,9-9,39.1,45.0,9,500(0),,,,[東]中舘英二,西川光一,
10,5,9,プリモパンサー,牝3,54,田辺裕信,1:15.0,クビ,**,1-1,40.5,3.3,1,450(0),,,,[東]伊藤圭三,グランド牧場,
11,3,6,パラダイスキャット,牝3,54,武士沢友,1:15.2,1,**,12-12,38.3,109.2,15,436(0),,,,[東]石栗龍彦,石瀬浩三,
12,5,10,オールフォーワン,牡3,56,宮崎北斗,1:15.7,3,**,2-2,41.1,21.5,7,468(0),,,,[東]伊藤伸一,冨沢敦子,
13,1,1,イベントホライズン,牡3,56,大野拓弥,1:16.8,7,**,16-13,38.5,15.3,6,586(0),,,,[東]勢司和浩,社台レースホース,
14,4,7,デルマヴォージュ,牡3,56,菅原隆一,1:17.5,4,**,14-15,40.2,150.8,16,462(0),,,,[東]蛯名利弘,浅沼廣幸,
15,8,15,クランドゥイユ,牝3,54,勝浦正樹,1:17.5,クビ,**,12-13,40.6,69.1,11,458(0),,,,[東]田島俊明,ディアレストクラブ,
16,4,8,ペイシャシャコンヌ,牝3,54,石川裕紀,1:18.2,4,**,14-15,41.0,48.9,10,494(0),,,,[東]小笠倫弘,北所直人,
