着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,4,7,スマイル,牡3,56,ミナリク,2:15.7,,**,11-12-10-12,35.1,5.2,2,526(0),,,,[東]堀宣行,石川達絵,500.0
2,7,14,ラヴィアンレーヴ,牡3,56,津村明秀,2:15.8,3/4,**,14-14-13-13,34.8,25.7,9,444(-6),,,,[東]田村康仁,キャロットファーム,200.0
3,3,6,ブライティアセルバ,牝3,54,戸崎圭太,2:16.1,1.3/4,**,8-8-6-3,35.7,3.2,1,432(+4),,,,[東]武井亮,小林昌志,130.0
4,1,1,グランヴィスタ,牡3,56,田辺裕信,2:16.2,1/2,**,5-4-4-4,36.1,5.3,3,516(+6),,,,[東]栗田徹,キャロットファーム,75.0
5,2,4,オセアグレイト,牡3,56,三浦皇成,2:16.2,クビ,**,11-10-10-8,35.6,6.5,4,486(-4),,,,[東]菊川正達,ＩＨＲ,50.0
6,6,12,ゲットリズム,牡3,53,藤田菜七,2:16.5,2,**,5-4-6-4,36.1,54.4,11,506(0),,,,[東]林徹,ジャコモ,
7,2,3,マイネルペンドラム,牡3,56,柴田大知,2:16.7,1.1/4,**,8-8-6-8,36.3,10.5,5,454(-2),,,,[東]手塚貴久,サラブレッドクラブ・ラフィアン,
8,4,8,ダイワエターナル,牝3,54,勝浦正樹,2:16.7,クビ,**,11-12-10-8,36.0,19.4,8,450(-4),,,,[東]菊沢隆徳,大城敬三,
9,3,5,フライクーゲル,牡3,56,松山弘平,2:16.8,クビ,**,5-4-6-8,36.5,13.5,7,476(-2),,,,[東]黒岩陽一,水上行雄,
10,8,15,ショウチクバイ,牡3,56,杉原誠人,2:17.0,1.1/2,**,2-2-2-4,37.0,131.5,13,482(-6),,,,[東]宗像義忠,ミルファーム,
11,8,16,エコロドリーム,牡3,56,柴田善臣,2:17.2,1.1/2,**,4-4-4-1,37.1,12.2,6,466(-14),,,,[東]岩戸孝樹,原村正紀,
12,5,10,ゴンジセ,牝3,51,菅原明良,2:17.2,ハナ,**,14-14-15-14,35.7,139.1,14,460(+6),,,,[東]中川公成,西森鶴,
13,1,2,スタープレゼンス,牡3,56,内田博幸,2:17.7,3,**,16-16-16-14,36.1,53.6,10,434(+4),,,,[東]黒岩陽一,ヤナガワ牧場,
14,6,11,テイエムワンダー,牝3,53,木幡巧也,2:18.3,3.1/2,**,2-2-2-2,38.3,172.8,15,408(-6),,,,[東]加藤和宏,竹園正繼,
15,5,9,フライトストリーム,牡3,56,石川裕紀,2:18.5,1.1/2,**,1-1-1-4,38.6,120.0,12,480(+8),,,,[東]高柳瑞樹,シルクレーシング,
16,7,13,ウインコンダクター,牡3,54,菊沢一樹,2:18.8,1.3/4,**,10-10-13-16,37.7,259.3,16,464(+10),,,,[東]畠山吉宏,ウイン,
