着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,3,5,ランペドゥーザ,牝3,54,江田照男,1:49.7,,**,7-7-6-5,34.7,12.1,6,472(0),,,,[東]高市圭二,ミルファーム,500.0
2,7,14,フィリアーノ,牡3,56,石橋脩,1:50.0,1.3/4,**,1-1-1-1,35.6,3.7,2,448(0),,,,[東]手塚貴久,吉田勝己,200.0
3,6,11,ブレーヴユニコーン,牡3,56,岩田康誠,1:50.2,1.1/4,**,2-2-2-2,35.6,2.9,1,508(-14),,,,[東]久保田貴,諸江幸祐,130.0
4,3,6,ココリアッピア,牝3,54,内田博幸,1:50.6,2.1/2,**,8-10-10-9,35.4,19.6,7,440(+4),,,,[東]古賀慎明,美崎光二郎,75.0
5,5,9,チェスターコート,牡3,56,石川裕紀,1:50.7,1/2,**,11-11-11-9,35.4,33.2,8,436(+4),,,,[東]萩原清,吉田晴哉,50.0
6,8,16,キートス,牝3,54,柴田善臣,1:51.1,2.1/2,**,5-5-5-3,36.3,7.6,4,402(-6),,,,[東]菊沢隆徳,Ｇ１レーシング,
7,1,2,ランドルーラー,牡3,56,三浦皇成,1:51.2,1/2,**,12-13-13-12,35.6,7.1,3,510(-16),,,,[東]伊藤圭三,ゴドルフィン,
8,2,4,エクスポーネント,牡3,56,木幡初也,1:51.2,アタマ,**,3-3-3-5,36.5,115.4,12,412(-14),,,,[東]宗像義忠,鈴木芳夫,
9,6,12,テンノウザン,牡3,56,田中勝春,1:51.2,クビ,**,5-5-6-7,36.2,43.7,10,452(-4),,,,[東]宗像義忠,長谷川清英,
10,1,1,クロッグダンス,牝3,52,野中悠太,1:51.5,1.3/4,**,15-14-13-11,35.9,35.6,9,444(0),,,,[東]伊藤大士,社台レースホース,
11,4,7,ナックゼウス,牡3,56,田辺裕信,1:51.8,2,**,8-8-6-7,36.8,8.0,5,490(-12),,,,[東]杉浦宏昭,小松欣也,
12,7,13,ミエノカムカム,牡3,55,武藤雅,1:51.8,クビ,**,12-11-11-14,36.5,203.4,14,448(-6),,,,[東]高柳瑞樹,里見美惠子,
13,8,15,フルオブドリームズ,牝3,54,柴田大知,1:52.0,1.1/4,**,3-3-3-3,37.3,181.3,13,432(0),,,,[東]高木登,岡田牧雄,
14,5,10,フルールデシャン,牝3,54,蛯名正義,1:53.0,6,**,8-8-9-12,37.9,205.8,15,436(0),,,,[東]田中清隆,飯田正剛,
15,2,3,ゴールドブリオン,牡3,56,大野拓弥,1:53.4,2.1/2,**,16-16-16-16,36.7,111.9,11,410(0),,,,[東]清水英克,嶋田賢,
16,4,8,サノノドラゴン,牡3,53,菅原明良,1:53.4,クビ,**,14-14-15-15,37.2,268.3,16,412(-6),,,,[東]尾形和幸,佐野信幸,
