着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,8,12,セガールフォンテン,牡9,60,江田勇亮,3:14.7,,,4-4-5-4,13.5,3.5,2,502(+16),,,,[東]石毛善彦,吉橋興生,780.0
2,7,10,ワンダープレジール,牡7,60,植野貴也,3:14.7,ハナ,,5-4-4-2,13.5,2.8,1,462(-10),,,,[西]高柳大輔,山本能成,310.0
3,5,5,マストワン,牡6,60,五十嵐雄,3:15.4,4,,1-1-1-1,13.6,10.4,5,500(+2),,,,[東]天間昭一,木村廣太,200.0
4,6,8,オースミベリル,牡5,60,熊沢重文,3:15.7,1.3/4,,2-2-2-4,13.6,7.9,4,482(-6),,,,[西]荒川義之,オースミ,120.0
5,4,4,ロスカボス,セ6,60,大江原圭,3:16.1,2.1/2,,2-2-2-2,13.6,18.1,6,494(+4),,,,[東]大江原哲,吉田照哉,78.0
6,1,1,カポラヴォーロ,牡4,59,上野翔,3:16.2,1/2,,8-7-7-7,13.6,20.0,8,492(-4),,,,[東]堀井雅広,ヒダカ・ブリーダーズ・ユニオン,
7,7,9,シャイニードライヴ,セ5,60,蓑島靖典,3:16.3,3/4,,9-8-8-8,13.6,34.6,9,454(-2),,,,[東]佐藤吉勝,小林昌志,
8,3,3,ブルーガーディアン,牡7,60,石神深一,3:16.9,3.1/2,,5-6-6-6,13.7,6.4,3,504(+20),,,,[東]星野忍,ＹＧＧホースクラブ,
9,5,6,タニガワ,牡6,60,原田和真,3:20.2,大,,10-9-10-9,13.9,67.9,11,490(+2),,,,[東]小桧山悟,江川伸夫,
10,8,11,レオクイック,牡7,60,小野寺祐,3:20.5,1.3/4,,11-10-9-9,13.9,19.6,7,468(0),,,,[東]深山雅史,坂田行夫,
11,2,2,トーアスサノオー,牡4,59,草野太郎,3:24.6,大,,12-11-11-11,14.2,90.4,12,486(+4),,,,[東]星野忍,高山ランド,
中,6,7,アーネストホープ,牡5,60,山本康志,,,,5,,40.8,10,498(+4),,,,[東]田中清隆,ノルマンディーサラブレッドレーシング,
