着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,6,12,ゴライアス,牡4,57,浜中俊,1:53.0,,**,1-1-1-1,37.6,4.3,2,504(+4),,,,[東]高木登,サンデーレーシング,"1,854.3"
2,5,10,マイネルユキツバキ,牡4,57,内田博幸,1:53.1,3/4,**,3-3-2-2,37.6,12.4,5,528(0),,,,[東]高木登,サラブレッドクラブ・ラフィアン,739.8
3,3,6,スウィングビート,牡4,57,大野拓弥,1:53.4,1.3/4,**,4-5-4-4,37.7,18.0,7,490(-6),,,,[東]加藤征弘,社台レースホース,464.9
4,3,5,メイショウエイコウ,牡5,57,蛯名正義,1:53.4,アタマ,**,8-9-8-7,37.4,8.5,4,448(0),,,,[西]荒川義之,松本好雄,270.0
5,6,11,ルフォール,牝6,55,Ｍ．デム,1:53.6,1,**,6-7-4-4,37.9,2.6,1,496(0),,,,[東]堀宣行,サンデーレーシング,182.0
6,5,9,サイドチェンジ,牡5,57,ミナリク,1:53.6,クビ,**,2-2-2-2,38.1,37.1,11,516(-4),,,,[東]池上昌和,大塚亮一,
7,8,16,バイタルフォース,セ7,57,江田照男,1:53.7,クビ,**,11-11-11-11,37.5,35.8,10,504(+6),,,,[東]萩原清,前田幸治,
8,8,15,ベディヴィア,牡5,57,勝浦正樹,1:53.8,1/2,**,11-11-8-7,37.7,56.3,12,462(-2),,,,[西]野中賢二,社台レースホース,
9,1,1,バレッティ,セ5,57,横山典弘,1:53.8,クビ,**,8-8-8-7,37.8,29.2,9,510(-4),,,,[東]久保田貴,社台レースホース,
10,2,3,ノーウェイ,牡4,57,岩田康誠,1:53.9,3/4,**,4-3-4-4,38.2,6.1,3,476(-2),,,,[西]高橋義忠,宮川純造,
11,7,13,ベルウッドテラス,セ9,57,松岡正海,1:54.3,2.1/2,**,13-13-14-14,37.8,318.2,16,486(+4),,,,[東]中舘英二,鈴木照雄,
12,7,14,ピアシングステア,牡7,57,木幡巧也,1:54.3,アタマ,**,16-16-14-14,37.7,145.3,14,498(-6),,,,[東]牧光二,水上行雄,
13,4,7,ネコワシ,牡4,57,丸山元気,1:54.6,1.3/4,**,10-10-11-12,38.4,28.3,8,504(0),,,,[東]星野忍,桐谷敏子,
14,2,4,エネスク,牡6,57,柴田大知,1:54.6,ハナ,**,15-15-16-16,37.7,101.1,13,508(+2),,,,[東]和田雄二,桐谷敏子,
15,4,8,エンヴァール,牡6,57,戸崎圭太,1:54.7,1/2,**,6-5-4-7,38.9,14.6,6,468(-8),,,,[西]藤原英昭,寺田千代乃,
16,1,2,セイカエドミザカ,牡6,57,野中悠太,1:54.7,クビ,**,14-14-11-12,38.4,274.2,15,484(-2),,,,[東]相沢郁,久米大,
