着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,8,10,インスピレーション,牡4,57,横山典弘,1:35.0,,**,8-5-3,33.7,2.9,1,482(-4),,,,[西]昆貢,寺田千代乃,"1,521.7"
2,1,1,クインズサン,牡6,57,野中悠太,1:35.2,1.1/4,**,1-2-1,34.1,30.6,9,474(-2),,,,[東]和田正一,亀田和弘,606.2
3,3,3,クリッパー,牝4,55,Ｍ．デム,1:35.4,1.1/2,**,2-2-2,34.3,3.6,2,482(+6),,,,[東]高橋文雅,吉田和美,383.1
4,8,9,インヘリットデール,牝5,55,石橋脩,1:35.5,3/4,**,4-4-3,34.3,7.4,4,466(-4),,,,[西]高野友和,シルクレーシング,230.0
5,6,6,ワールドヘリテージ,牡4,57,丸山元気,1:35.6,クビ,**,3-1-3,34.6,11.4,6,464(+14),,,,[東]金成貴史,谷岡毅,150.0
6,5,5,エクラミレネール,牝6,55,柴田大知,1:35.7,3/4,**,4-5-6,34.3,62.9,10,464(-4),,,,[東]高橋裕,岡田牧雄,
7,4,4,ハトホル,牝4,55,三浦皇成,1:35.7,クビ,**,9-9-6,34.1,13.7,7,470(+14),,,,[東]本間忍,高瀬真尚,
8,7,8,ロードスター,牡6,57,戸崎圭太,1:35.7,ハナ,**,7-8-6,34.2,7.2,3,500(-4),,,,[西]中内田充,ゴドルフィン,
9,7,7,ネームユアポイズン,セ5,57,池添謙一,1:35.7,ハナ,**,9-10-6,33.9,18.7,8,468(-12),,,,[東]国枝栄,シルクレーシング,
10,2,2,エメラルスター,牡5,57,石川裕紀,1:35.8,クビ,**,4-5-6,34.4,9.4,5,456(0),,,,[東]相沢郁,高橋勉,
