着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,2,4,グリニッジシチー,牡3,56,石川裕紀,1:57.0,,**,2-2-2-2,38.8,74.9,10,480(-4),,,,[東]相沢郁,友駿ホースクラブ,500.0
2,2,3,スカテナート,牡3,56,ルメール,1:57.5,3,**,7-7-5-6,39.0,2.5,1,460(+2),,,,[東]古賀慎明,吉田安惠,200.0
3,3,6,キャストロット,牡3,56,三浦皇成,1:57.7,1.1/4,**,12-12-11-9,38.3,56.9,8,502(0),,,,[東]中川公成,多田賢司,130.0
4,6,11,フクサンダーク,牡3,54,野中悠太,1:57.8,1/2,**,7-8-8-6,38.8,2.5,2,480(-4),,,,[東]小西一男,小沼博,75.0
5,8,16,テンノウザン,牡3,56,田中勝春,1:58.2,2.1/2,**,6-6-5-3,39.7,62.6,9,456(-2),,,,[東]宗像義忠,長谷川清英,50.0
6,7,14,フリーズオプション,牡3,56,江田照男,1:58.5,2,**,5-5-5-6,40.0,295.2,13,462(-6),,,,[東]武市康男,吉田千津,
7,7,13,ホウオウトゥルース,牡3,56,大野拓弥,1:58.7,1.1/4,**,10-9-9-10,39.4,4.3,3,480(0),,,,[東]高木登,小笹芳央,
8,5,10,モリトシュン,牡3,56,伴啓太,1:59.0,2,**,15-15-14-14,39.2,567.1,16,486(-4),,,,[東]堀井雅広,石橋忠之,
9,1,2,シルヴァーイーグル,牡3,56,内田博幸,1:59.1,クビ,**,1-1-1-1,41.0,54.5,7,510(+4),,,,[東]田島俊明,星野隆男,
10,5,9,タイセイグリード,牡3,53,木幡育也,1:59.3,1.1/2,**,10-11-13-12,39.7,413.5,15,460(-6),,,,[東]伊藤圭三,田中成奉,
11,3,5,タカラパーティ,牝3,54,横山和生,1:59.6,1.3/4,**,9-9-9-10,40.4,150.2,12,508(-2),,,,[東]藤原辰雄,村山義男,
12,4,8,ラインハーベスト,牡3,56,津村明秀,1:59.7,3/4,**,13-13-14-12,40.0,17.5,4,528(-8),,,,[東]水野貴広,大澤繁昌,
13,1,1,ゲットリズム,牡3,56,北村宏司,1:59.8,クビ,**,4-3-3-3,41.4,22.4,5,506(-8),,,,[東]林徹,ジャコモ,
14,6,12,マイネルリッター,牡3,56,柴田大知,2:00.4,3.1/2,**,3-3-3-5,42.1,26.7,6,536(+4),,,,[東]上原博之,サラブレッドクラブ・ラフィアン,
15,4,7,トレンドボブ,牝3,54,ミナリク,2:01.3,5,**,14-13-12-14,41.8,143.3,11,434(-2),,,,[東]高橋文雅,ローレルレーシング,
16,8,15,ヒロコプリンセス,牝3,54,菅原隆一,2:02.7,8,**,15-16-16-16,42.1,314.4,14,380(-6),,,,[東]柴田政人,国田正忠,
