着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,6,6,マドラスチェック,牝3,54,ミナリク,1:54.3,,**,1-1-1-1,37.9,4.0,2,502(0),,,,[東]斎藤誠,吉田和子,720.0
2,7,8,ハヤヤッコ,牡3,56,武豊,1:54.5,1.1/2,**,2-2-2-2,37.9,4.7,3,470(+4),,,,[東]国枝栄,金子真人ホールディングス,290.0
3,3,3,ゴルトマイスター,牡3,55,武藤雅,1:54.6,クビ,**,6-6-3-3,37.8,1.7,1,566(+4),,,,[東]手塚貴久,ヒダカ・ブリーダーズ・ユニオン,180.0
4,6,7,カナシバリ,牝3,54,江田照男,1:55.4,5,**,6-7-7-6,38.0,59.4,8,506(+10),,,,[東]竹内正洋,由井健太郎,110.0
5,5,5,セイカヤマノ,牡3,56,三浦皇成,1:56.0,3.1/2,**,8-7-7-9,38.6,29.3,7,494(0),,,,[東]南田美知,久米誠,72.0
6,8,10,シールドヴォルト,牡3,55,木幡巧也,1:56.1,クビ,**,3-3-6-7,39.0,117.6,10,446(+6),,,,[西]高橋亮,飯田正剛,
7,8,11,バンブトンハート,牝3,54,田中勝春,1:56.4,2,**,9-9-7-7,39.0,22.7,6,500(-4),,,,[東]粕谷昌央,樋口正蔵,
8,2,2,セイウンオフロード,牡3,56,津村明秀,1:56.5,クビ,**,4-3-3-3,39.6,62.6,9,480(-2),,,,[東]矢野英一,西山茂行,
9,7,9,ジュンアサヒダケ,牡3,56,戸崎圭太,1:57.0,3,**,5-5-3-5,40.2,18.1,5,496(-6),,,,[東]高柳瑞樹,河合純二,
10,4,4,アルマスティング,牡3,56,田辺裕信,1:58.0,6,**,9-9-10-10,40.3,17.7,4,492(-2),,,,[東]田村康仁,コウトミックレーシング,
除,1,1,フラッシングジェム,牝3,54,石橋脩,,,**,,,---,,474(-6),,,,[東]大和田成,社台レースホース,
