着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,4,7,パラダイスリーフ,牡3,56,石橋脩,2:03.4,,**,3-3-2-2,36.1,2.3,1,498(0),,,,[東]木村哲也,シルクレーシング,600.0
2,8,15,ブライティアセルバ,牝3,54,戸崎圭太,2:03.6,1.1/4,**,8-8-7-4,35.9,5.0,2,428(0),,,,[東]武井亮,小林昌志,240.0
3,7,13,ブラックエンジェル,牝3,54,田辺裕信,2:04.2,3.1/2,**,6-5-6-6,36.6,21.2,7,416(0),,,,[東]田村康仁,太田珠々子,150.0
4,3,6,コマノヴァンドール,牝3,54,柴田大知,2:04.4,1.1/4,**,6-7-7-6,36.7,8.6,4,470(0),,,,[東]菊川正達,長谷川芳信,90.0
5,3,5,コトブキアゲート,牡3,56,ミナリク,2:04.4,ハナ,**,4-3-4-6,36.9,17.9,6,492(0),,,,[東]金成貴史,尾上松壽,60.0
6,6,12,キングアゲン,牡3,56,岩部純二,2:04.5,1/2,**,2-2-2-2,37.3,14.1,5,508(0),,,,[東]萱野浩二,浅川皓司,
7,8,16,マリノオードリー,牝3,54,伴啓太,2:04.7,1.1/2,**,4-5-4-4,37.3,33.4,10,452(0),,,,[東]武市康男,クラウン,
8,2,4,スタックオンユー,牝3,52,野中悠太,2:05.0,2,**,9-9-10-9,37.2,47.2,11,410(0),,,,[東]伊藤大士,キャロットファーム,
9,6,11,スリーサンコーズ,牡3,56,江田照男,2:05.6,3.1/2,**,1-1-1-1,38.4,81.2,13,444(0),,,,[東]田中剛,永井商事,
10,4,8,バモサバイラ,牝3,54,ブロンデ,2:06.1,3,**,11-11-11-11,36.8,21.5,8,418(0),,,,[東]菊沢隆徳,Ｇ１レーシング,
11,1,2,エバーブラック,牝3,53,木幡巧也,2:06.7,3.1/2,**,15-15-12-11,37.2,87.0,14,474(0),,,,[東]小笠倫弘,宇田豊,
12,5,10,インマイレーベン,牝3,54,大野拓弥,2:08.1,8,**,13-13-15-14,37.5,60.9,12,470(0),,,,[東]佐藤吉勝,薪浦亨,
13,1,1,フッカツノジュモン,牡3,56,伊藤工真,2:08.5,2.1/2,**,15-15-16-16,37.6,23.6,9,498(0),,,,[東]宗像義忠,薗部博之,
14,2,3,マヨルカフレイバー,牡3,56,松岡正海,2:08.6,1/2,**,10-10-7-10,40.9,7.0,3,492(0),,,,[東]久保田貴,尾田信夫,
15,5,9,グリームロータス,牝3,51,山田敬士,2:08.6,アタマ,**,14-14-12-13,39.1,176.7,16,438(0),,,,[東]根本康広,ＹＧＧホースクラブ,
16,7,14,カフェオセロット,牝3,54,北村宏司,2:10.1,9,**,12-12-14-15,39.8,96.6,15,480(0),,,,[東]古賀慎明,西川光一,
