着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,3,5,レトロフィット,牝3,54,戸崎圭太,1:57.4,,**,7-6-6-5,39.5,2.5,1,488(0),,,,[東]伊藤圭三,吉田照哉,500.0
2,4,8,トゥーフラッシー,牝3,54,蛯名正義,1:57.8,2.1/2,**,3-5-4-5,40.1,2.5,2,458(-2),,,,[東]高市圭二,西森鶴,200.0
3,1,1,ミツカネラクリス,牝3,54,横山典弘,1:57.8,クビ,**,3-3-4-2,40.1,7.1,3,480(-10),,,,[東]田島俊明,小山田満,130.0
4,1,2,ブライトアクトレス,牝3,54,三浦皇成,1:57.9,1/2,**,1-1-1-1,40.5,7.4,4,496(-2),,,,[東]鹿戸雄一,岡田牧雄,75.0
5,7,14,ペイシャキュウ,牝3,51,山田敬士,1:58.4,3,**,9-9-8-8,40.3,28.3,5,410(-2),,,,[東]蛯名利弘,北所直人,50.0
6,6,11,マリノオークション,牝3,53,木幡巧也,1:58.5,クビ,**,3-3-3-2,40.9,49.0,9,482(+2),,,,[東]牧光二,矢野まり子,
7,2,4,マジックブルーム,牝3,54,勝浦正樹,1:58.8,2,**,7-8-8-7,40.8,39.8,8,484(-2),,,,[東]鈴木伸尋,村山卓也,
8,5,9,ノアキセキ,牝3,54,江田照男,1:59.2,2.1/2,**,11-10-8-8,41.1,75.3,10,460(-4),,,,[東]大江原哲,佐山公男,
9,2,3,ジェミーウェイ,牝3,52,菊沢一樹,1:59.2,クビ,**,9-10-11-10,40.8,31.8,6,454(-6),,,,[東]伊藤圭三,ヒダカ・ブリーダーズ・ユニオン,
10,7,13,トーヨークィーン,牝3,54,柴田大知,1:59.6,2.1/2,**,14-15-11-12,41.3,81.6,11,460(-2),,,,[東]土田稔,中嶋宏,
11,8,15,シゲルリシアキセキ,牝3,51,大塚海渡,1:59.6,アタマ,**,12-12-11-13,41.3,273.9,15,456(-6),,,,[東]和田雄二,森中蕃,
12,8,16,ブラックコメディ,牝3,54,宮崎北斗,1:59.8,3/4,**,2-2-2-2,42.3,115.1,12,478(+14),,,,[東]小野次郎,山上和良,
13,5,10,フロリール,牝3,54,田辺裕信,1:59.9,3/4,**,16-16-16-16,40.5,35.7,7,436(-6),,,,[東]尾関知人,飯田正剛,
14,4,7,ビバーチェランラン,牝3,54,松岡正海,2:00.4,3,**,14-14-14-13,41.7,257.8,14,434(-6),,,,[東]松山将樹,堀江貞幸,
15,3,6,チェータシカ,牝3,54,菅原隆一,2:01.4,6,**,12-13-14-15,42.7,429.0,16,442(+6),,,,[東]伊藤伸一,福原晃,
16,6,12,メイショウパンゲア,牝3,54,池添謙一,2:01.7,1.3/4,**,6-6-6-10,43.8,134.0,13,486(+6),,,,[東]和田勇介,松本好隆,
