着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,2,4,テーオージーニアス,牡4,57,浜中俊,1:10.6,,**,9-8,35.8,2.8,1,496(-2),,,,[西]梅田智之,小笹公也,"1,100.0"
2,3,5,レッドアネラ,牝4,55,戸崎圭太,1:10.8,1.1/4,**,1-1,36.8,4.4,2,492(-4),,,,[東]加藤征弘,東京ホースレーシング,440.0
3,2,3,グッドヒューマー,牡5,57,石川裕紀,1:11.1,1.3/4,**,12-10,35.9,8.6,4,502(+12),,,,[東]高橋裕,ディアレストクラブ,280.0
4,5,10,ナムラムート,牡5,57,Ｍ．デム,1:11.3,1.1/4,**,2-2,37.2,4.9,3,498(-8),,,,[西]森田直行,奈村睦弘,170.0
5,7,13,マッジョネラ,セ5,55,菊沢一樹,1:11.3,ハナ,**,3-3,37.0,60.1,13,516(+6),,,,[東]菊沢隆徳,堂守貴志,110.0
6,8,16,シゲルゴホウサイ,牝7,55,五十嵐冬,1:11.3,クビ,**,8-8,36.6,16.9,5,470(-8),,,,[西]森田直行,森中蕃,
7,1,1,キョウエイスコール,牡6,54,大塚海渡,1:11.4,1/2,**,7-7,36.8,238.6,15,500(-2),,,,[東]勢司和浩,田中晴夫,
8,5,9,シェーナ,牝4,53,野中悠太,1:11.4,ハナ,**,12-13,36.3,18.4,6,456(-2),,,,[東]萩原清,ノースヒルズ,
9,4,7,スーパーモリオン,牡5,57,津村明秀,1:11.5,3/4,**,3-5,37.1,18.8,7,512(-4),,,,[西]浅見秀一,林正道,
10,6,12,ハングリーベン,牡5,54,菅原明良,1:11.6,1/2,**,9-10,36.7,24.3,10,450(0),,,,[東]武井亮,石瀬浩三,
11,4,8,アグネスエーデル,牡7,57,内田博幸,1:11.6,ハナ,**,14-13,36.3,22.8,9,518(-2),,,,[西]小崎憲,渡辺公美子,
12,6,11,タイセイシュラーク,牡4,57,大野拓弥,1:11.8,3/4,**,6-6,37.3,52.3,11,480(-4),,,,[東]新開幸一,田中成奉,
13,8,15,ミヤギウイング,牝4,55,勝浦正樹,1:11.8,ハナ,**,11-10,36.8,22.1,8,494(-2),,,,[東]田村康仁,菅原富美子,
14,1,2,ステラルーチェ,牡7,57,武士沢友,1:11.8,ハナ,**,15-15,36.2,145.5,14,486(-8),,,,[東]蛯名利弘,池田草龍,
15,7,14,バシレウスライオン,セ6,57,松岡正海,1:11.9,1/2,**,3-3,37.6,57.4,12,464(0),,,,[西]高柳大輔,ライオンレースホース,
除,3,6,デルタバローズ,牡4,57,ルメール,,,**,,,---,,506(-4),,,,[東]堀宣行,猪熊広次,
