着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,4,6,ジョーストリクトリ,牡5,56,松岡正海,1:34.2,,**,3-3-3,34.5,36.0,12,504(-10),,,,[西]清水久詞,上田けい子,"2,529.4"
2,3,3,アストラエンブレム,セ6,57,三浦皇成,1:34.2,ハナ,**,4-7-6,34.1,6.5,2,484(+4),,,,[東]小島茂之,シルクレーシング,"1,008.4"
3,8,13,ダイワキャグニー,牡5,56,内田博幸,1:34.4,1,**,7-11-10,34.0,8.0,3,500(0),,,,[東]菊沢隆徳,大城敬三,634.2
4,8,14,ミュゼエイリアン,セ7,57,ミナリク,1:34.4,クビ,**,2-2-2,35.0,13.9,6,492(0),,,,[東]黒岩陽一,菊地祐司,380.0
5,5,7,ゴールドサーベラス,牡7,56,柴田大知,1:34.5,1/2,**,7-8-7,34.2,13.6,5,454(-4),,,,[東]清水英克,田頭勇貴,250.0
6,7,11,カツジ,牡4,57,松山弘平,1:34.5,クビ,**,13-4-4,34.5,2.4,1,490(-10),,,,[西]池添兼雄,カナヤマホールディングス,
7,6,9,テオドール,セ6,56,津村明秀,1:34.6,クビ,**,12-4-4,34.6,8.1,4,538(-10),,,,[東]国枝栄,サンデーレーシング,
8,5,8,キョウワゼノビア,牝6,54,田中勝春,1:34.7,1/2,**,6-8-11,34.4,55.7,13,482(-10),,,,[西]角田晃一,協和牧場,
9,6,10,ヴェネト,牡7,56,戸崎圭太,1:34.8,1/2,**,4-4-7,34.8,16.7,8,454(-8),,,,[西]藤原英昭,サンデーレーシング,
10,7,12,キョウヘイ,牡5,56,高倉稜,1:34.9,1/2,**,10-11-13,34.4,17.4,9,442(-8),,,,[西]宮本博,瀬谷隆雄,
11,4,5,アドマイヤリアル,牡6,56,丸田恭介,1:35.0,3/4,**,1-1-1,35.7,15.3,7,484(-10),,,,[西]梅田智之,近藤利一,
12,3,4,シベリアンスパーブ,牡10,56,嶋田純次,1:35.0,クビ,**,7-8-7,34.7,225.4,14,504(-2),,,,[東]堀井雅広,藤田在子,
13,2,2,レアリスタ,牡7,56,田辺裕信,1:35.3,1.3/4,**,11-13-11,34.6,28.0,10,484(-2),,,,[東]堀宣行,キャロットファーム,
14,1,1,ロックディスタウン,牝4,54,杉原誠人,1:35.9,3.1/2,**,13-14-14,35.0,29.4,11,510(+20),,,,[東]藤沢和雄,サンデーレーシング,
