着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,8,16,カーンテソーロ,牡3,56,田辺裕信,1:12.1,,**,8-4,37.9,2.9,2,482(-4),,,,[東]竹内正洋,了徳寺健二ホールディングス,500.0
2,8,15,ロードソレイユ,牡3,56,大野拓弥,1:12.3,1.1/2,**,11-9,37.4,15.6,4,506(-10),,,,[東]新開幸一,ロードホースクラブ,200.0
3,1,2,リトルモンスター,牝3,54,横山典弘,1:12.3,ハナ,**,4-4,38.2,2.0,1,478(+2),,,,[東]武井亮,吉田千津,130.0
4,5,10,インターロード,牡3,56,三浦皇成,1:12.4,1/2,**,2-1,38.5,5.5,3,470(-2),,,,[東]伊藤伸一,本間茂,75.0
5,7,13,モンサンスペラーレ,牡3,55,木幡巧也,1:13.4,6,**,4-4,39.3,155.0,11,466(+4),,,,[東]牧光二,山下新一,50.0
6,4,8,スリーヴリーグ,牡3,56,ミナリク,1:13.4,ハナ,**,8-9,39.1,22.2,6,514(-12),,,,[東]武藤善則,Ｇ１レーシング,
7,6,11,ベリッシモファルコ,牝3,51,木幡育也,1:13.4,クビ,**,4-4,39.3,148.8,10,456(+4),,,,[東]伊藤圭三,岡田牧雄,
8,3,6,タイセイフレイム,牡3,56,内田博幸,1:13.8,2.1/2,**,10-11,39.0,53.3,8,504(0),,,,[東]蛯名利弘,田中成奉,
9,2,4,アポロノワキザシ,牝3,54,勝浦正樹,1:14.1,2,**,13-13,39.1,22.1,5,472(0),,,,[東]栗田徹,アポロサラブレッドクラブ,
10,5,9,ラブサンキュー,牝3,54,江田照男,1:14.2,クビ,**,1-2,40.4,31.7,7,460(-8),,,,[東]星野忍,増田陽一,
11,3,5,ゴウユウ,牡3,56,武士沢友,1:14.6,2.1/2,**,16-15,38.2,323.1,15,546(-2),,,,[東]田島俊明,西村專次,
12,6,12,ペイシャエスティマ,牝3,54,嘉藤貴行,1:14.7,3/4,**,4-8,40.6,248.0,13,402(-2),,,,[東]南田美知,北所直人,
13,1,1,クリスタルニキータ,牝3,52,菊沢一樹,1:14.8,クビ,**,11-12,39.9,278.0,14,450(-8),,,,[東]上原博之,ＨｉｍＲｏｃｋＲａｃｉｎｇホールディングス,
14,2,3,カシマヌアージ,牡3,56,松岡正海,1:14.9,1/2,**,15-14,38.6,83.3,9,454(-4),,,,[東]伊藤伸一,松浦一久,
15,4,7,ヴァルス,牡3,56,横山和生,1:15.2,1.3/4,**,2-2,41.4,235.1,12,534(+30),,,,[東]土田稔,ＢｉｊｏｕＲａｃｉｎｇ,
16,7,14,コードブレイカー,牝3,51,山田敬士,1:17.7,大,**,14-15,41.8,635.3,16,412(+6),,,,[東]堀井雅広,諸岡慶,
