着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,8,13,セリユーズ,牝3,54,川田将雅,1:34.9,,**,8-8-6,34.5,1.9,1,504(-10),,,,[東]国枝栄,シルクレーシング,720.0
2,5,7,ブランクエンド,牡3,56,田辺裕信,1:35.4,3,**,2-2-2,35.4,8.7,3,472(+2),,,,[東]加藤征弘,諸江幸祐,290.0
3,6,9,ブーザー,牡3,56,ミナリク,1:35.5,3/4,**,12-11-10,34.7,2.2,2,508(+12),,,,[東]堀宣行,金子真人ホールディングス,180.0
4,4,4,スペキュラース,牝3,54,柴田大知,1:35.5,クビ,**,4-2-2,35.5,18.5,5,462(-2),,,,[東]高橋祥泰,ビッグレッドファーム,110.0
5,8,12,プロスペリティ,牝3,54,石川裕紀,1:35.7,1,**,6-5-5,35.6,41.9,6,450(+14),,,,[東]手塚貴久,キャロットファーム,72.0
6,6,8,ヘリンヌリング,牝3,54,丹内祐次,1:36.0,1.3/4,**,4-5-6,35.9,133.9,8,428(-8),,,,[東]加藤士津,サラブレッドクラブ・ラフィアン,
7,7,11,アキンド,牡3,54,野中悠太,1:36.0,クビ,**,8-8-8,35.6,212.3,9,490(-4),,,,[東]粕谷昌央,小田切有一,
8,7,10,イエローナイフ,牡3,56,松岡正海,1:36.4,2.1/2,**,10-12-11,35.2,445.4,13,456(0),,,,[東]南田美知,ミルファーム,
9,5,6,ゲンパチカナ,牝3,51,藤田菜七,1:36.4,クビ,**,1-2-2,36.5,49.4,7,440(+2),,,,[東]田村康仁,平野武志,
10,3,3,キシャポッポ,牡3,56,菱田裕二,1:36.6,1.1/4,**,10-10-11,36.1,260.7,10,534(-8),,,,[東]星野忍,小田切有一,
11,2,2,ガトン,牡3,56,吉田豊,1:36.8,1,**,2-1-1,37.1,16.7,4,514(0),,,,[東]相沢郁,畑佐博,
12,4,5,ムーンレット,牝3,54,武士沢友,1:37.0,1,**,6-5-8,36.8,404.4,12,472(0),,,,[東]尾関知人,ミルファーム,
13,1,1,ウジラーサン,牝3,53,木幡巧也,1:38.7,大,**,13-13-13,37.2,261.3,11,424(-8),,,,[東]牧光二,瀬谷隆雄,
