着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,6,11,アストロローグ,セ4,55,野中悠太,1:11.9,,**,3-3,37.4,2.8,1,494(+2),,,,[東]武井亮,ヒダカ・ブリーダーズ・ユニオン,750.0
2,8,16,サトノユニゾン,セ4,57,松山弘平,1:12.0,クビ,**,6-6,37.3,21.1,8,496(+2),,,,[東]古賀慎明,サトミホースカンパニー,300.0
3,2,4,シルバーストーン,牡5,57,三浦皇成,1:12.0,クビ,**,3-3,37.5,6.3,3,508(+2),,,,[東]石栗龍彦,峰哲馬,190.0
4,8,15,ノボベイビー,牡4,57,ミナリク,1:12.1,クビ,**,2-1,37.8,4.2,2,480(-2),,,,[東]天間昭一,ＬＳ．Ｍ,110.0
5,5,10,アメリカンツイスト,牡4,57,松岡正海,1:12.1,アタマ,**,16-15,36.2,13.6,5,474(0),,,,[東]中舘英二,グリーンファーム,75.0
6,6,12,オールデン,牡5,57,内田博幸,1:12.1,アタマ,**,10-10,37.1,7.1,4,456(-2),,,,[東]小西一男,金山敏也,
7,4,8,ハルメキ,牝4,55,武士沢友,1:12.4,1.3/4,**,15-16,36.7,176.3,15,452(+8),,,,[東]深山雅史,ヒダカ・ブリーダーズ・ユニオン,
8,7,14,レイデマー,牡4,57,戸崎圭太,1:12.7,2,**,7-7,37.9,27.4,9,498(-4),,,,[東]小桧山悟,戸佐眞弓,
9,5,9,ヌンジュリエット,牝5,55,石川裕紀,1:12.8,クビ,**,14-14,37.4,180.1,16,486(+10),,,,[東]清水英克,ヌンクラブ,
10,4,7,オレノマニラ,牡4,57,柴田善臣,1:12.8,クビ,**,11-13,37.7,54.3,13,442(-2),,,,[東]土田稔,諸岡慶,
11,3,5,リトルレグルス,牡5,55,菊沢一樹,1:12.9,クビ,**,7-7,38.1,47.1,12,492(-6),,,,[東]堀井雅広,藤田在子,
12,7,13,ウエスタンボルト,セ6,57,田中勝春,1:12.9,クビ,**,11-10,37.8,19.9,7,480(0),,,,[東]小野次郎,西川賢,
13,2,3,シャイニングボルト,牡5,54,大塚海渡,1:13.0,1/2,**,11-10,37.9,167.9,14,478(+4),,,,[東]勢司和浩,ラ・メール,
14,1,1,アンチャーテッド,牡5,54,藤田菜七,1:13.2,1.1/2,**,1-2,38.9,18.4,6,450(0),,,,[東]相沢郁,吉澤克己,
15,3,6,ウメタロウ,牡4,57,勝浦正樹,1:13.4,3/4,**,3-3,38.9,41.5,11,498(-4),,,,[東]伊藤大士,ミルファーム,
16,1,2,ササノユキオルフェ,牡4,57,丸田恭介,1:13.7,1.3/4,**,7-7,38.8,38.7,10,504(-4),,,,[東]大竹正博,佐々木幸弘,
