着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,5,5,ウィクトーリア,牝3,54,ルメール,1:47.9,,**,1-1-1-1,34.6,3.4,2,470(+12),,,,[東]小島茂之,シルクレーシング,720.0
2,6,7,ペレ,牝3,54,大野拓弥,1:48.2,2,**,3-3-3-2,34.6,4.8,3,436(-2),,,,[東]奥村武,ＮＩＣＫＳ,290.0
3,7,10,エトワール,牝3,54,戸崎圭太,1:48.3,クビ,**,7-6-4-4,34.4,5.9,4,478(+12),,,,[東]牧光二,近藤英子,180.0
4,4,4,エアジーン,牝3,54,Ｍ．デム,1:48.9,4,**,3-4-4-4,35.1,2.2,1,454(+10),,,,[東]堀宣行,ラッキーフィールド,110.0
5,5,6,クィーンユニバンス,牝3,54,田辺裕信,1:49.4,3,**,2-2-2-2,35.9,17.6,6,500(-8),,,,[東]田村康仁,亀井哲也,72.0
6,3,3,ヒマワリオジョウ,牝3,51,木幡育也,1:50.3,5,**,7-9-8-6,35.8,314.1,8,420(+2),,,,[東]谷原義明,石井義孝,
7,6,8,キタノキセキ,牝3,52,菊沢一樹,1:50.8,3,**,12-12-11-10,35.4,180.5,7,416(-10),,,,[東]伊藤正徳,北所直人,
8,8,12,ドナリエラ,牝3,51,山田敬士,1:50.8,クビ,**,6-6-8-7,36.4,489.0,12,462(-6),,,,[東]松山将樹,ミルファーム,
9,8,11,ヴィジョニア,牝3,53,木幡巧也,1:50.8,ハナ,**,11-11-11-11,35.3,445.2,10,414(+10),,,,[東]的場均,田頭勇貴,
10,7,9,アトミックスワップ,牝3,52,野中悠太,1:50.9,クビ,**,10-10-10-11,35.6,480.9,11,454(0),,,,[東]古賀史生,田頭勇貴,
11,2,2,フラテルニテ,牝3,54,丸山元気,1:51.2,2,**,3-4-4-7,37.4,17.2,5,490(-2),,,,[東]戸田博文,北嶋義三,
12,1,1,シンモエ,牝3,54,武士沢友,1:51.4,1.1/4,**,7-8-7-7,37.2,327.4,9,444(-2),,,,[東]伊藤正徳,藤原牧場,
