着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,6,7,エメラルエナジー,牡7,53,津村明秀,1:08.1,,**,6-4,33.9,45.6,9,512(+4),,,,[東]相沢郁,高橋勉,"1,850.1"
2,1,1,イサチルホープ,牡7,55,石川裕紀,1:08.1,クビ,**,1-1,34.6,11.2,5,484(-6),,,,[西]大根田裕,小坂功,738.6
3,5,6,アッラサルーテ,牝6,54,石橋脩,1:08.1,アタマ,**,2-2,34.6,3.3,1,498(-2),,,,[東]手塚貴久,吉田勝己,464.3
4,5,5,ダイトウキョウ,牡7,55,田辺裕信,1:08.2,クビ,**,8-7,33.7,4.6,3,470(0),,,,[東]戸田博文,市川義美,270.0
5,3,3,タケショウベスト,牝5,53,蛯名正義,1:08.3,1/2,**,4-4,34.6,5.3,4,476(+4),,,,[東]田中清隆,ナイト商事,182.0
6,8,12,パラダイスガーデン,牝7,51,柴田大知,1:08.3,クビ,**,6-7,34.1,96.6,10,492(+2),,,,[東]粕谷昌央,岡田牧雄,
7,6,8,ニシオボヌール,セ7,54,長岡禎仁,1:08.3,ハナ,**,4-4,34.5,12.2,6,494(-4),,,,[西]高橋亮,三宅勝俊,
8,7,9,オーヴィレール,牝6,53,大野拓弥,1:08.4,クビ,**,8-9,33.9,19.4,7,476(-2),,,,[西]今野貞一,下河邉行雄,
9,4,4,イオラニ,セ8,53,木幡巧也,1:08.6,1.1/2,**,11-10,33.6,26.1,8,482(0),,,,[東]栗田博憲,ノルマンディーサラブレッドレーシング,
10,7,10,ショウナンアエラ,牡5,56,内田博幸,1:08.7,クビ,**,3-2,35.1,4.1,2,488(+4),,,,[東]奥村武,国本哲秀,
11,8,11,ストロングトリトン,セ7,53,岩部純二,1:09.6,5,**,10-11,34.9,162.7,12,484(+4),,,,[東]鹿戸雄一,村木篤,
12,2,2,サンクタリリアス,牝7,50,江田照男,1:09.6,アタマ,**,12-12,34.4,155.9,11,494(-4),,,,[東]田中清隆,ミルファーム,
