着,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,タイム指数,通過,上り,単勝,人気,馬体重,調教タイム,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金
1,6,12,ルガールカルム,牝3,54,三浦皇成,1:34.4,,**,4-4-2,35.0,3.5,2,460(-2),,,,[東]田村康仁,サンデーレーシング,"2,033.6"
2,7,13,レッドアステル,牝3,54,戸崎圭太,1:34.5,3/4,**,7-6-5,34.7,6.3,3,424(-4),,,,[東]国枝栄,東京ホースレーシング,809.6
3,5,10,ユナカイト,牝3,54,津村明秀,1:34.8,2,**,9-9-7,34.8,6.9,4,478(-2),,,,[東]木村哲也,シルクレーシング,504.8
4,6,11,スマイルスター,牝3,54,松山弘平,1:35.1,1.3/4,**,3-3-2,35.8,52.9,12,500(-4),,,,[東]大竹正博,飯田正剛,300.0
5,8,15,ネリッサ,牝3,54,石川裕紀,1:35.1,ハナ,**,14-13-12,34.8,42.3,11,414(-8),,,,[東]勢司和浩,木村廣太,200.0
6,5,9,エレナレジーナ,牝3,54,ミナリク,1:35.2,クビ,**,5-5-5,35.5,40.7,10,416(0),,,,[東]加藤征弘,広尾レース,
7,2,4,アゴベイ,牝3,54,田中勝春,1:35.2,クビ,**,12-16-16,34.7,18.8,6,436(-4),,,,[東]尾関知人,ゴドルフィン,
8,4,7,エンドーツダ,牝3,54,岩部純二,1:35.3,3/4,**,14-13-12,35.1,26.9,7,438(-10),,,,[東]萱野浩二,望月雅博,
9,3,6,トーセンリスト,牝3,54,横山和生,1:35.4,3/4,**,7-6-7,35.6,183.9,16,428(-6),,,,[東]菊沢隆徳,島川隆哉,
10,7,14,オトナノジジョウ,牝3,54,松岡正海,1:35.5,3/4,**,2-2-1,36.6,33.1,9,434(+4),,,,[西]森秀行,内田玄祥,
11,1,2,マジックリアリズム,牝3,54,吉田豊,1:35.7,1.1/4,**,14-13-12,35.5,11.9,5,442(-6),,,,[東]尾関知人,社台レースホース,
12,3,5,ミディオーサ,牝3,54,内田博幸,1:35.9,1.1/4,**,5-6-9,36.1,28.6,8,492(+14),,,,[東]堀宣行,サンデーレーシング,
13,1,1,アイワナビリーヴ,牝3,54,田辺裕信,1:35.9,ハナ,**,9-9-9,35.9,3.1,1,462(0),,,,[東]戸田博文,ＤＭＭドリームクラブ,
14,8,16,デンバーテソーロ,牝3,54,武藤雅,1:36.1,1.1/4,**,12-9-9,36.1,54.1,13,448(-4),,,,[東]栗田徹,了徳寺健二ホールディングス,
15,2,3,サンタンデール,牝3,54,木幡巧也,1:36.2,クビ,**,9-12-12,36.1,99.0,14,422(-4),,,,[東]岩戸孝樹,小田吉男,
16,4,8,アヴォンリー,牝3,54,野中悠太,1:37.3,7,**,1-1-2,38.7,122.8,15,456(0),,,,[東]竹内正洋,田中準市,
